depl,model,pcpu ,tcpu,p_timestamp,t_timestamp,p_time,t_time
SCLB,mnist,0.39,100.0,11/22/21 14:03:31.568,11/22/21 14:03:31.377,51.594,51.595
SCLB,mnist,0.4,100.0,11/22/21 14:03:31.923,11/22/21 14:03:31.733,51.949,51.951
SCLB,mnist,0.4,100.0,11/22/21 14:03:32.281,11/22/21 14:03:32.087,52.307,52.305
SCLB,mnist,0.4,93.3,11/22/21 14:03:32.636,11/22/21 14:03:32.445,52.662,52.663
SCLB,mnist,0.41,93.8,11/22/21 14:03:32.992,11/22/21 14:03:32.801,53.018,53.019
SCLB,mnist,0.41,100.0,11/22/21 14:03:33.347,11/22/21 14:03:33.156,53.373,53.374
SCLB,mnist,0.41,93.8,11/22/21 14:03:33.702,11/22/21 14:03:33.511,53.728,53.729
SCLB,mnist,0.41,100.0,11/22/21 14:03:34.057,11/22/21 14:03:33.866,54.083,54.084
SCLB,mnist,0.42,100.0,11/22/21 14:03:34.413,11/22/21 14:03:34.222,54.439,54.44
SCLB,mnist,0.42,100.0,11/22/21 14:03:34.768,11/22/21 14:03:34.577,54.794,54.795
SCLB,mnist,0.42,100.0,11/22/21 14:03:35.123,11/22/21 14:03:34.932,55.149,55.15
SCLB,mnist,0.42,100.0,11/22/21 14:03:35.478,11/22/21 14:03:35.287,55.504,55.505
SCLB,mnist,0.43,93.3,11/22/21 14:03:35.833,11/22/21 14:03:35.642,55.859,55.86
SCLB,mnist,0.43,100.0,11/22/21 14:03:36.188,11/22/21 14:03:35.997,56.214,56.215
SCLB,mnist,0.43,100.0,11/22/21 14:03:36.543,11/22/21 14:03:36.352,56.569,56.57
ONNX,cifar10,0.04,100.0,11/22/21 10:52:30.954,11/22/21 10:52:30.765,0.0,0.0
ONNX,cifar10,0.06,100.0,11/22/21 10:52:31.305,11/22/21 10:52:31.117,0.351,0.352
ONNX,cifar10,0.08,100.0,11/22/21 10:52:31.648,11/22/21 10:52:31.461,0.694,0.696
ONNX,cifar10,0.1,100.0,11/22/21 10:52:31.996,11/22/21 10:52:31.809,1.042,1.044
ONNX,cifar10,0.14,187.5,11/22/21 10:52:32.352,11/22/21 10:52:32.160,1.398,1.395
ONNX,cifar10,0.18,200.0,11/22/21 10:52:32.710,11/22/21 10:52:32.518,1.756,1.753
ONNX,cifar10,0.22,200.0,11/22/21 10:52:33.067,11/22/21 10:52:32.875,2.113,2.11
ONNX,cifar10,0.26,200.0,11/22/21 10:52:33.424,11/22/21 10:52:33.232,2.47,2.467
ONNX,cifar10,0.3,187.5,11/22/21 10:52:33.781,11/22/21 10:52:33.590,2.827,2.825
ONNX,cifar10,0.34,200.0,11/22/21 10:52:34.138,11/22/21 10:52:33.947,3.184,3.182
ONNX,cifar10,0.38,200.0,11/22/21 10:52:34.495,11/22/21 10:52:34.303,3.541,3.538
ONNX,cifar10,0.42,187.5,11/22/21 10:52:34.852,11/22/21 10:52:34.661,3.898,3.896
ONNX,cifar10,0.46,200.0,11/22/21 10:52:35.209,11/22/21 10:52:35.017,4.255,4.252
ONNX,cifar10,0.5,200.0,11/22/21 10:52:35.566,11/22/21 10:52:35.374,4.612,4.609
ONNX,cifar10,0.54,200.0,11/22/21 10:52:35.923,11/22/21 10:52:35.731,4.969,4.966
ONNX,cifar10,0.58,200.0,11/22/21 10:52:36.280,11/22/21 10:52:36.088,5.326,5.323
ONNX,cifar10,0.62,200.0,11/22/21 10:52:36.637,11/22/21 10:52:36.445,5.683,5.68
ONNX,cifar10,0.67,200.0,11/22/21 10:52:36.994,11/22/21 10:52:36.802,6.04,6.037
ONNX,cifar10,0.71,200.0,11/22/21 10:52:37.364,11/22/21 10:52:37.159,6.41,6.394
ONNX,cifar10,0.75,200.0,11/22/21 10:52:37.721,11/22/21 10:52:37.529,6.767,6.764
ONNX,cifar10,0.79,200.0,11/22/21 10:52:38.078,11/22/21 10:52:37.886,7.124,7.121
ONNX,cifar10,0.83,200.0,11/22/21 10:52:38.435,11/22/21 10:52:38.243,7.481,7.478
ONNX,cifar10,0.87,187.5,11/22/21 10:52:38.792,11/22/21 10:52:38.600,7.838,7.835
ONNX,cifar10,0.91,200.0,11/22/21 10:52:39.148,11/22/21 10:52:38.957,8.194,8.192
ONNX,cifar10,0.95,200.0,11/22/21 10:52:39.505,11/22/21 10:52:39.314,8.551,8.549
ONNX,cifar10,0.99,193.3,11/22/21 10:52:39.863,11/22/21 10:52:39.671,8.909,8.906
ONNX,cifar10,1.03,200.0,11/22/21 10:52:40.220,11/22/21 10:52:40.028,9.266,9.263
ONNX,cifar10,1.07,193.3,11/22/21 10:52:40.577,11/22/21 10:52:40.385,9.623,9.62
ONNX,cifar10,1.11,200.0,11/22/21 10:52:40.934,11/22/21 10:52:40.742,9.98,9.977
ONNX,cifar10,1.15,187.5,11/22/21 10:52:41.291,11/22/21 10:52:41.099,10.337,10.334
ONNX,cifar10,1.19,200.0,11/22/21 10:52:41.648,11/22/21 10:52:41.456,10.694,10.691
ONNX,cifar10,1.23,200.0,11/22/21 10:52:42.004,11/22/21 10:52:41.813,11.05,11.048
ONNX,cifar10,1.27,187.5,11/22/21 10:52:42.374,11/22/21 10:52:42.170,11.42,11.405
ONNX,cifar10,1.31,200.0,11/22/21 10:52:42.731,11/22/21 10:52:42.540,11.777,11.775
ONNX,cifar10,1.35,200.0,11/22/21 10:52:43.088,11/22/21 10:52:42.896,12.134,12.131
ONNX,cifar10,1.39,200.0,11/22/21 10:52:43.445,11/22/21 10:52:43.253,12.491,12.488
ONNX,cifar10,1.43,187.5,11/22/21 10:52:43.802,11/22/21 10:52:43.610,12.848,12.845
ONNX,cifar10,1.47,193.3,11/22/21 10:52:44.159,11/22/21 10:52:43.967,13.205,13.202
ONNX,cifar10,1.52,200.0,11/22/21 10:52:44.516,11/22/21 10:52:44.324,13.562,13.559
ONNX,cifar10,1.55,187.5,11/22/21 10:52:44.872,11/22/21 10:52:44.681,13.918,13.916
ONNX,cifar10,1.6,200.0,11/22/21 10:52:45.229,11/22/21 10:52:45.038,14.275,14.273
ONNX,cifar10,1.63,200.0,11/22/21 10:52:45.586,11/22/21 10:52:45.394,14.632,14.629
ONNX,cifar10,1.68,200.0,11/22/21 10:52:45.943,11/22/21 10:52:45.751,14.989,14.986
ONNX,cifar10,1.72,200.0,11/22/21 10:52:46.299,11/22/21 10:52:46.108,15.345,15.343
ONNX,cifar10,1.76,200.0,11/22/21 10:52:46.657,11/22/21 10:52:46.465,15.703,15.7
ONNX,cifar10,1.8,200.0,11/22/21 10:52:47.014,11/22/21 10:52:46.822,16.06,16.057
ONNX,cifar10,1.84,200.0,11/22/21 10:52:47.437,11/22/21 10:52:47.179,16.483,16.414
ONNX,cifar10,1.88,200.0,11/22/21 10:52:47.795,11/22/21 10:52:47.603,16.841,16.838
ONNX,cifar10,1.92,187.5,11/22/21 10:52:48.152,11/22/21 10:52:47.960,17.198,17.195
ONNX,cifar10,1.96,200.0,11/22/21 10:52:48.509,11/22/21 10:52:48.317,17.555,17.552
ONNX,cifar10,2.0,200.0,11/22/21 10:52:48.865,11/22/21 10:52:48.674,17.911,17.909
ONNX,cifar10,2.04,187.5,11/22/21 10:52:49.222,11/22/21 10:52:49.031,18.268,18.266
ONNX,cifar10,2.08,193.3,11/22/21 10:52:49.578,11/22/21 10:52:49.387,18.624,18.622
ONNX,cifar10,2.12,200.0,11/22/21 10:52:49.936,11/22/21 10:52:49.744,18.982,18.979
ONNX,cifar10,2.16,200.0,11/22/21 10:52:50.294,11/22/21 10:52:50.102,19.34,19.337
ONNX,cifar10,2.2,187.5,11/22/21 10:52:50.651,11/22/21 10:52:50.459,19.697,19.694
ONNX,cifar10,2.24,200.0,11/22/21 10:52:51.009,11/22/21 10:52:50.817,20.055,20.052
ONNX,cifar10,2.28,200.0,11/22/21 10:52:51.369,11/22/21 10:52:51.174,20.415,20.409
ONNX,cifar10,2.32,193.3,11/22/21 10:52:51.727,11/22/21 10:52:51.535,20.773,20.77
ONNX,cifar10,2.36,200.0,11/22/21 10:52:52.085,11/22/21 10:52:51.892,21.131,21.127
ONNX,cifar10,2.4,193.3,11/22/21 10:52:52.448,11/22/21 10:52:52.250,21.494,21.485
ONNX,cifar10,2.44,200.0,11/22/21 10:52:52.808,11/22/21 10:52:52.616,21.854,21.851
ONNX,cifar10,2.47,160.0,11/22/21 10:52:53.168,11/22/21 10:52:52.974,22.214,22.209
ONNX,cifar10,2.51,133.3,11/22/21 10:52:53.526,11/22/21 10:52:53.334,22.572,22.569
ONNX,cifar10,2.54,140.0,11/22/21 10:52:53.883,11/22/21 10:52:53.693,22.929,22.928
ONNX,cifar10,2.55,126.7,11/22/21 10:52:54.238,11/22/21 10:52:54.046,23.284,23.281
ONNX,cifar10,2.58,187.5,11/22/21 10:52:54.592,11/22/21 10:52:54.404,23.638,23.639
ONNX,cifar10,2.62,180.0,11/22/21 10:52:54.945,11/22/21 10:52:54.756,23.991,23.991
ONNX,cifar10,2.66,193.3,11/22/21 10:52:55.303,11/22/21 10:52:55.111,24.349,24.346
ONNX,cifar10,2.7,200.0,11/22/21 10:52:55.660,11/22/21 10:52:55.468,24.706,24.703
ONNX,cifar10,2.74,200.0,11/22/21 10:52:56.017,11/22/21 10:52:55.826,25.063,25.061
ONNX,cifar10,2.78,200.0,11/22/21 10:52:56.374,11/22/21 10:52:56.183,25.42,25.418
ONNX,cifar10,2.82,187.5,11/22/21 10:52:56.732,11/22/21 10:52:56.540,25.778,25.775
ONNX,cifar10,2.85,200.0,11/22/21 10:52:57.089,11/22/21 10:52:56.897,26.135,26.132
ONNX,cifar10,2.89,193.3,11/22/21 10:52:57.453,11/22/21 10:52:57.255,26.499,26.49
ONNX,cifar10,2.93,193.3,11/22/21 10:52:57.811,11/22/21 10:52:57.618,26.857,26.853
ONNX,cifar10,2.97,200.0,11/22/21 10:52:58.168,11/22/21 10:52:57.976,27.214,27.211
ONNX,cifar10,3.01,200.0,11/22/21 10:52:58.525,11/22/21 10:52:58.333,27.571,27.568
ONNX,cifar10,3.05,200.0,11/22/21 10:52:58.883,11/22/21 10:52:58.691,27.929,27.926
ONNX,cifar10,3.09,193.3,11/22/21 10:52:59.240,11/22/21 10:52:59.048,28.286,28.283
ONNX,cifar10,3.13,200.0,11/22/21 10:52:59.597,11/22/21 10:52:59.405,28.643,28.64
ONNX,cifar10,3.17,200.0,11/22/21 10:52:59.954,11/22/21 10:52:59.763,29.0,28.998
ONNX,cifar10,3.19,56.2,11/22/21 10:53:00.302,11/22/21 10:53:00.116,29.348,29.351
ONNX,cifar10,3.22,146.7,11/22/21 10:53:00.655,11/22/21 10:53:00.467,29.701,29.702
ONNX,cifar10,3.25,200.0,11/22/21 10:53:01.013,11/22/21 10:53:00.821,30.059,30.056
ONNX,cifar10,3.29,200.0,11/22/21 10:53:01.370,11/22/21 10:53:01.178,30.416,30.413
ONNX,cifar10,3.33,200.0,11/22/21 10:53:01.726,11/22/21 10:53:01.535,30.772,30.77
ONNX,cifar10,3.37,200.0,11/22/21 10:53:02.084,11/22/21 10:53:01.892,31.13,31.127
ONNX,cifar10,3.41,200.0,11/22/21 10:53:02.440,11/22/21 10:53:02.249,31.486,31.484
ONNX,cifar10,3.45,193.3,11/22/21 10:53:02.800,11/22/21 10:53:02.608,31.846,31.843
ONNX,cifar10,3.49,200.0,11/22/21 10:53:03.157,11/22/21 10:53:02.966,32.203,32.201
ONNX,cifar10,3.53,200.0,11/22/21 10:53:03.515,11/22/21 10:53:03.323,32.561,32.558
ONNX,cifar10,3.57,200.0,11/22/21 10:53:03.873,11/22/21 10:53:03.681,32.919,32.916
ONNX,cifar10,3.61,193.3,11/22/21 10:53:04.231,11/22/21 10:53:04.039,33.277,33.274
ONNX,cifar10,3.65,200.0,11/22/21 10:53:04.588,11/22/21 10:53:04.396,33.634,33.631
ONNX,cifar10,3.68,200.0,11/22/21 10:53:04.945,11/22/21 10:53:04.753,33.991,33.988
ONNX,cifar10,3.72,200.0,11/22/21 10:53:05.301,11/22/21 10:53:05.110,34.347,34.345
ONNX,cifar10,3.76,193.3,11/22/21 10:53:05.659,11/22/21 10:53:05.467,34.705,34.702
ONNX,cifar10,3.8,200.0,11/22/21 10:53:06.016,11/22/21 10:53:05.824,35.062,35.059
ONNX,cifar10,3.84,200.0,11/22/21 10:53:06.373,11/22/21 10:53:06.182,35.419,35.417
ONNX,cifar10,0.01,100.0,11/22/21 13:21:08.867,11/22/21 13:21:08.679,0.0,0.0
ONNX,cifar10,0.01,100.0,11/22/21 13:21:09.217,11/22/21 13:21:09.029,0.35,0.35
ONNX,cifar10,0.01,100.0,11/22/21 13:21:09.559,11/22/21 13:21:09.374,0.692,0.695
ONNX,cifar10,0.02,100.0,11/22/21 13:21:09.906,11/22/21 13:21:09.718,1.039,1.039
ONNX,cifar10,0.02,187.5,11/22/21 13:21:10.275,11/22/21 13:21:10.070,1.408,1.391
ONNX,cifar10,0.03,193.8,11/22/21 13:21:10.632,11/22/21 13:21:10.440,1.765,1.761
ONNX,cifar10,0.04,200.0,11/22/21 13:21:10.990,11/22/21 13:21:10.798,2.123,2.119
ONNX,cifar10,0.04,200.0,11/22/21 13:21:11.348,11/22/21 13:21:11.156,2.481,2.477
ONNX,cifar10,0.05,200.0,11/22/21 13:21:11.706,11/22/21 13:21:11.514,2.839,2.835
ONNX,cifar10,0.06,200.0,11/22/21 13:21:12.063,11/22/21 13:21:11.871,3.196,3.192
ONNX,cifar10,0.06,200.0,11/22/21 13:21:12.420,11/22/21 13:21:12.229,3.553,3.55
ONNX,cifar10,0.07,193.3,11/22/21 13:21:12.779,11/22/21 13:21:12.587,3.912,3.908
ONNX,cifar10,0.08,200.0,11/22/21 13:21:13.136,11/22/21 13:21:12.944,4.269,4.265
ONNX,cifar10,0.08,200.0,11/22/21 13:21:13.494,11/22/21 13:21:13.302,4.627,4.623
ONNX,cifar10,0.09,187.5,11/22/21 13:21:13.851,11/22/21 13:21:13.659,4.984,4.98
ONNX,cifar10,0.1,200.0,11/22/21 13:21:14.209,11/22/21 13:21:14.017,5.342,5.338
ONNX,cifar10,0.1,200.0,11/22/21 13:21:14.566,11/22/21 13:21:14.374,5.699,5.695
ONNX,cifar10,0.11,200.0,11/22/21 13:21:14.923,11/22/21 13:21:14.732,6.056,6.053
ONNX,cifar10,0.12,200.0,11/22/21 13:21:15.283,11/22/21 13:21:15.089,6.416,6.41
ONNX,cifar10,0.12,200.0,11/22/21 13:21:15.641,11/22/21 13:21:15.449,6.774,6.77
ONNX,cifar10,0.13,200.0,11/22/21 13:21:15.998,11/22/21 13:21:15.807,7.131,7.128
ONNX,cifar10,0.14,200.0,11/22/21 13:21:16.356,11/22/21 13:21:16.164,7.489,7.485
ONNX,cifar10,0.14,200.0,11/22/21 13:21:16.714,11/22/21 13:21:16.522,7.847,7.843
ONNX,cifar10,0.15,187.5,11/22/21 13:21:17.071,11/22/21 13:21:16.879,8.204,8.2
ONNX,cifar10,0.16,193.3,11/22/21 13:21:17.428,11/22/21 13:21:17.237,8.561,8.558
ONNX,cifar10,0.16,200.0,11/22/21 13:21:17.786,11/22/21 13:21:17.594,8.919,8.915
ONNX,cifar10,0.17,200.0,11/22/21 13:21:18.143,11/22/21 13:21:17.951,9.276,9.272
ONNX,cifar10,0.18,200.0,11/22/21 13:21:18.501,11/22/21 13:21:18.309,9.634,9.63
ONNX,cifar10,0.18,200.0,11/22/21 13:21:18.859,11/22/21 13:21:18.666,9.992,9.987
ONNX,cifar10,0.19,200.0,11/22/21 13:21:19.216,11/22/21 13:21:19.024,10.349,10.345
ONNX,cifar10,0.2,200.0,11/22/21 13:21:19.573,11/22/21 13:21:19.382,10.706,10.703
ONNX,cifar10,0.2,200.0,11/22/21 13:21:19.930,11/22/21 13:21:19.738,11.063,11.059
ONNX,cifar10,0.21,200.0,11/22/21 13:21:20.288,11/22/21 13:21:20.096,11.421,11.417
ONNX,cifar10,0.22,200.0,11/22/21 13:21:20.646,11/22/21 13:21:20.454,11.779,11.775
ONNX,cifar10,0.22,200.0,11/22/21 13:21:21.003,11/22/21 13:21:20.811,12.136,12.132
ONNX,cifar10,0.23,200.0,11/22/21 13:21:21.361,11/22/21 13:21:21.169,12.494,12.49
ONNX,cifar10,0.24,200.0,11/22/21 13:21:21.719,11/22/21 13:21:21.527,12.852,12.848
ONNX,cifar10,0.24,200.0,11/22/21 13:21:22.077,11/22/21 13:21:21.885,13.21,13.206
ONNX,cifar10,0.25,200.0,11/22/21 13:21:22.435,11/22/21 13:21:22.243,13.568,13.564
ONNX,cifar10,0.26,200.0,11/22/21 13:21:22.793,11/22/21 13:21:22.601,13.926,13.922
ONNX,cifar10,0.26,200.0,11/22/21 13:21:23.150,11/22/21 13:21:22.958,14.283,14.279
ONNX,cifar10,0.27,200.0,11/22/21 13:21:23.508,11/22/21 13:21:23.316,14.641,14.637
ONNX,cifar10,0.28,200.0,11/22/21 13:21:23.865,11/22/21 13:21:23.673,14.998,14.994
ONNX,cifar10,0.28,200.0,11/22/21 13:21:24.223,11/22/21 13:21:24.031,15.356,15.352
ONNX,cifar10,0.29,200.0,11/22/21 13:21:24.581,11/22/21 13:21:24.389,15.714,15.71
ONNX,cifar10,0.3,200.0,11/22/21 13:21:24.939,11/22/21 13:21:24.747,16.072,16.068
ONNX,cifar10,0.3,193.3,11/22/21 13:21:25.296,11/22/21 13:21:25.104,16.429,16.425
ONNX,cifar10,0.31,200.0,11/22/21 13:21:25.654,11/22/21 13:21:25.462,16.787,16.783
ONNX,cifar10,0.32,193.8,11/22/21 13:21:26.012,11/22/21 13:21:25.819,17.145,17.14
ONNX,cifar10,0.32,200.0,11/22/21 13:21:26.369,11/22/21 13:21:26.177,17.502,17.498
ONNX,cifar10,0.33,200.0,11/22/21 13:21:26.727,11/22/21 13:21:26.535,17.86,17.856
ONNX,cifar10,0.34,200.0,11/22/21 13:21:27.084,11/22/21 13:21:26.892,18.217,18.213
ONNX,cifar10,0.34,200.0,11/22/21 13:21:27.441,11/22/21 13:21:27.249,18.574,18.57
ONNX,cifar10,0.35,200.0,11/22/21 13:21:27.799,11/22/21 13:21:27.607,18.932,18.928
ONNX,cifar10,0.36,200.0,11/22/21 13:21:28.156,11/22/21 13:21:27.964,19.289,19.285
ONNX,cifar10,0.36,200.0,11/22/21 13:21:28.514,11/22/21 13:21:28.322,19.647,19.643
ONNX,cifar10,0.37,193.8,11/22/21 13:21:28.871,11/22/21 13:21:28.679,20.004,20.0
ONNX,cifar10,0.38,200.0,11/22/21 13:21:29.229,11/22/21 13:21:29.037,20.362,20.358
ONNX,cifar10,0.38,193.3,11/22/21 13:21:29.587,11/22/21 13:21:29.395,20.72,20.716
ONNX,cifar10,0.39,200.0,11/22/21 13:21:29.944,11/22/21 13:21:29.752,21.077,21.073
ONNX,cifar10,0.4,200.0,11/22/21 13:21:30.304,11/22/21 13:21:30.109,21.437,21.43
ONNX,cifar10,0.4,187.5,11/22/21 13:21:30.662,11/22/21 13:21:30.470,21.795,21.791
ONNX,cifar10,0.41,187.5,11/22/21 13:21:31.022,11/22/21 13:21:30.827,22.155,22.148
ONNX,cifar10,0.42,200.0,11/22/21 13:21:31.386,11/22/21 13:21:31.191,22.519,22.512
ONNX,cifar10,0.42,200.0,11/22/21 13:21:31.748,11/22/21 13:21:31.555,22.881,22.876
ONNX,cifar10,0.43,200.0,11/22/21 13:21:32.107,11/22/21 13:21:31.915,23.24,23.236
ONNX,cifar10,0.44,200.0,11/22/21 13:21:32.464,11/22/21 13:21:32.272,23.597,23.593
ONNX,cifar10,0.44,193.8,11/22/21 13:21:32.822,11/22/21 13:21:32.630,23.955,23.951
ONNX,cifar10,0.45,200.0,11/22/21 13:21:33.179,11/22/21 13:21:32.987,24.312,24.308
ONNX,cifar10,0.46,200.0,11/22/21 13:21:33.537,11/22/21 13:21:33.345,24.67,24.666
ONNX,cifar10,0.46,200.0,11/22/21 13:21:33.896,11/22/21 13:21:33.703,25.029,25.024
ONNX,cifar10,0.47,200.0,11/22/21 13:21:34.253,11/22/21 13:21:34.062,25.386,25.383
ONNX,cifar10,0.48,193.3,11/22/21 13:21:34.611,11/22/21 13:21:34.419,25.744,25.74
ONNX,cifar10,0.48,200.0,11/22/21 13:21:34.968,11/22/21 13:21:34.776,26.101,26.097
ONNX,cifar10,0.49,200.0,11/22/21 13:21:35.335,11/22/21 13:21:35.133,26.468,26.454
ONNX,cifar10,0.5,187.5,11/22/21 13:21:35.692,11/22/21 13:21:35.500,26.825,26.821
ONNX,cifar10,0.51,200.0,11/22/21 13:21:36.050,11/22/21 13:21:35.858,27.183,27.179
ONNX,cifar10,0.51,200.0,11/22/21 13:21:36.407,11/22/21 13:21:36.215,27.54,27.536
ONNX,cifar10,0.52,200.0,11/22/21 13:21:36.765,11/22/21 13:21:36.573,27.898,27.894
ONNX,cifar10,0.53,193.3,11/22/21 13:21:37.123,11/22/21 13:21:36.931,28.256,28.252
ONNX,cifar10,0.53,200.0,11/22/21 13:21:37.481,11/22/21 13:21:37.289,28.614,28.61
ONNX,cifar10,0.54,193.3,11/22/21 13:21:37.839,11/22/21 13:21:37.647,28.972,28.968
ONNX,cifar10,0.55,200.0,11/22/21 13:21:38.196,11/22/21 13:21:38.004,29.329,29.325
ONNX,cifar10,0.55,200.0,11/22/21 13:21:38.554,11/22/21 13:21:38.362,29.687,29.683
ONNX,cifar10,0.56,200.0,11/22/21 13:21:38.911,11/22/21 13:21:38.719,30.044,30.04
ONNX,cifar10,0.57,200.0,11/22/21 13:21:39.269,11/22/21 13:21:39.077,30.402,30.398
ONNX,cifar10,0.57,193.3,11/22/21 13:21:39.627,11/22/21 13:21:39.435,30.76,30.756
ONNX,cifar10,0.58,200.0,11/22/21 13:21:39.985,11/22/21 13:21:39.792,31.118,31.113
ONNX,cifar10,0.59,187.5,11/22/21 13:21:40.346,11/22/21 13:21:40.150,31.479,31.471
ONNX,cifar10,0.59,200.0,11/22/21 13:21:40.704,11/22/21 13:21:40.513,31.837,31.834
ONNX,cifar10,0.6,187.5,11/22/21 13:21:41.062,11/22/21 13:21:40.870,32.195,32.191
ONNX,cifar10,0.61,200.0,11/22/21 13:21:41.419,11/22/21 13:21:41.228,32.552,32.549
ONNX,cifar10,0.61,200.0,11/22/21 13:21:41.777,11/22/21 13:21:41.585,32.91,32.906
ONNX,cifar10,0.62,193.3,11/22/21 13:21:42.135,11/22/21 13:21:41.943,33.268,33.264
ONNX,cifar10,0.63,200.0,11/22/21 13:21:42.493,11/22/21 13:21:42.301,33.626,33.622
DOCKER,cifar10,0.01,100.0,11/22/21 12:15:45.163,11/22/21 12:15:44.971,0.0,0.0
DOCKER,cifar10,0.02,93.8,11/22/21 12:15:45.502,11/22/21 12:15:45.312,0.339,0.341
DOCKER,cifar10,0.02,100.0,11/22/21 12:15:45.839,11/22/21 12:15:45.651,0.676,0.68
DOCKER,cifar10,0.03,100.0,11/22/21 12:15:46.176,11/22/21 12:15:45.988,1.013,1.017
DOCKER,cifar10,0.03,133.3,11/22/21 12:15:46.514,11/22/21 12:15:46.323,1.351,1.352
DOCKER,cifar10,0.04,193.8,11/22/21 12:15:46.863,11/22/21 12:15:46.668,1.7,1.697
DOCKER,cifar10,0.05,200.0,11/22/21 12:15:47.211,11/22/21 12:15:47.016,2.048,2.045
DOCKER,cifar10,0.06,200.0,11/22/21 12:15:47.561,11/22/21 12:15:47.365,2.398,2.394
DOCKER,cifar10,0.07,206.7,11/22/21 12:15:47.911,11/22/21 12:15:47.716,2.748,2.745
DOCKER,cifar10,0.08,200.0,11/22/21 12:15:48.260,11/22/21 12:15:48.065,3.097,3.094
DOCKER,cifar10,0.09,206.7,11/22/21 12:15:48.609,11/22/21 12:15:48.415,3.446,3.444
DOCKER,cifar10,0.1,206.7,11/22/21 12:15:48.959,11/22/21 12:15:48.764,3.796,3.793
DOCKER,cifar10,0.11,200.0,11/22/21 12:15:49.308,11/22/21 12:15:49.113,4.145,4.142
DOCKER,cifar10,0.13,206.7,11/22/21 12:15:49.658,11/22/21 12:15:49.462,4.495,4.491
DOCKER,cifar10,0.14,200.0,11/22/21 12:15:50.007,11/22/21 12:15:49.812,4.844,4.841
DOCKER,cifar10,0.15,193.3,11/22/21 12:15:50.359,11/22/21 12:15:50.161,5.196,5.19
DOCKER,cifar10,0.16,206.7,11/22/21 12:15:50.708,11/22/21 12:15:50.513,5.545,5.542
DOCKER,cifar10,0.17,200.0,11/22/21 12:15:51.058,11/22/21 12:15:50.862,5.895,5.891
DOCKER,cifar10,0.18,200.0,11/22/21 12:15:51.409,11/22/21 12:15:51.214,6.246,6.243
DOCKER,cifar10,0.19,193.3,11/22/21 12:15:51.759,11/22/21 12:15:51.564,6.596,6.593
DOCKER,cifar10,0.2,206.7,11/22/21 12:15:52.108,11/22/21 12:15:51.913,6.945,6.942
DOCKER,cifar10,0.21,200.0,11/22/21 12:15:52.457,11/22/21 12:15:52.262,7.294,7.291
DOCKER,cifar10,0.22,200.0,11/22/21 12:15:52.806,11/22/21 12:15:52.611,7.643,7.64
DOCKER,cifar10,0.23,206.7,11/22/21 12:15:53.157,11/22/21 12:15:52.962,7.994,7.991
DOCKER,cifar10,0.24,193.3,11/22/21 12:15:53.508,11/22/21 12:15:53.312,8.345,8.341
DOCKER,cifar10,0.25,206.7,11/22/21 12:15:53.856,11/22/21 12:15:53.661,8.693,8.69
DOCKER,cifar10,0.26,206.7,11/22/21 12:15:54.205,11/22/21 12:15:54.010,9.042,9.039
DOCKER,cifar10,0.27,200.0,11/22/21 12:15:54.554,11/22/21 12:15:54.359,9.391,9.388
DOCKER,cifar10,0.28,187.5,11/22/21 12:15:54.903,11/22/21 12:15:54.708,9.74,9.737
DOCKER,cifar10,0.29,200.0,11/22/21 12:15:55.251,11/22/21 12:15:55.057,10.088,10.086
DOCKER,cifar10,0.3,200.0,11/22/21 12:15:55.603,11/22/21 12:15:55.405,10.44,10.434
DOCKER,cifar10,0.31,193.8,11/22/21 12:15:55.953,11/22/21 12:15:55.757,10.79,10.786
DOCKER,cifar10,0.32,200.0,11/22/21 12:15:56.301,11/22/21 12:15:56.106,11.138,11.135
DOCKER,cifar10,0.33,200.0,11/22/21 12:15:56.649,11/22/21 12:15:56.454,11.486,11.483
DOCKER,cifar10,0.34,206.7,11/22/21 12:15:57.000,11/22/21 12:15:56.805,11.837,11.834
DOCKER,cifar10,0.35,200.0,11/22/21 12:15:57.349,11/22/21 12:15:57.154,12.186,12.183
DOCKER,cifar10,0.36,206.7,11/22/21 12:15:57.698,11/22/21 12:15:57.503,12.535,12.532
DOCKER,cifar10,0.37,200.0,11/22/21 12:15:58.049,11/22/21 12:15:57.854,12.886,12.883
DOCKER,cifar10,0.38,200.0,11/22/21 12:15:58.401,11/22/21 12:15:58.206,13.238,13.235
DOCKER,cifar10,0.39,200.0,11/22/21 12:15:58.750,11/22/21 12:15:58.554,13.587,13.583
DOCKER,cifar10,0.4,200.0,11/22/21 12:15:59.098,11/22/21 12:15:58.903,13.935,13.932
DOCKER,cifar10,0.41,206.7,11/22/21 12:15:59.447,11/22/21 12:15:59.252,14.284,14.281
DOCKER,cifar10,0.43,206.7,11/22/21 12:15:59.796,11/22/21 12:15:59.601,14.633,14.63
DOCKER,cifar10,0.44,200.0,11/22/21 12:16:00.144,11/22/21 12:15:59.949,14.981,14.978
DOCKER,cifar10,0.45,193.8,11/22/21 12:16:00.493,11/22/21 12:16:00.298,15.33,15.327
DOCKER,cifar10,0.46,187.5,11/22/21 12:16:00.842,11/22/21 12:16:00.647,15.679,15.676
DOCKER,cifar10,0.47,187.5,11/22/21 12:16:01.192,11/22/21 12:16:00.996,16.029,16.025
