depl,model,energy(joules),timestamp
DOCKER,cifar10,3318.705180588703,28
DOCKER,cifar10,3561.077055688146,29
DOCKER,cifar10,3811.7192362768496,30
DOCKER,cifar10,4077.624173656098,31
DOCKER,cifar10,4358.981459711331,32
DOCKER,cifar10,4637.447164507331,33
DOCKER,cifar10,4902.509674622116,34
SCLB,emotion,3.619984893658935,1
SCLB,emotion,14.156135125510488,2
SCLB,emotion,32.707238513498154,3
SCLB,emotion,59.036603033770014,4
SCLB,emotion,91.98718290890355,5
SCLB,emotion,132.111483205916,6
SCLB,emotion,179.0092015896227,7
SCLB,emotion,234.3543851008857,8
SCLB,emotion,296.2966267398337,9
SCLB,emotion,363.2441726460626,10
SCLB,emotion,438.5744593918821,11
SCLB,emotion,520.491616747865,12
SCLB,emotion,609.8202236022609,13
SCLB,emotion,708.1112837453875,14
SCLB,emotion,815.9551851686983,15
SCLB,emotion,929.6306168312104,16
SCLB,emotion,1051.6284572684704,17
SCLB,emotion,1182.558859475985,18
SCLB,emotion,1317.440798419848,19
SCLB,emotion,1463.0409818458716,20
SCLB,emotion,1613.4720006762334,21
SCLB,emotion,1767.545392537562,22
SCLB,emotion,1929.9932898201253,23
SCLB,emotion,2104.890943544904,24
SCLB,emotion,2290.799046595722,25
SCLB,emotion,2478.891670619255,26
SCLB,emotion,2675.8521321250782,27
SCLB,emotion,2885.879213409505,28
SCLB,emotion,3097.453455289018,29
SCLB,emotion,3307.8692483198333,30
SCLB,emotion,3526.1093598226257,31
SCLB,emotion,3758.8313629992194,32
SCLB,emotion,3999.287339058273,33
SCLB,emotion,4247.819637390988,34
SCLB,emotion,4504.886696285828,35
SCLB,emotion,4763.741511997938,36
SCLB,emotion,5038.137233181291,37
SCLB,emotion,5321.396948651698,38
SCLB,emotion,5603.155560866715,39
SCLB,emotion,5887.094301831323,40
SCLB,emotion,6177.066005267803,41
SCLB,emotion,6490.47265918958,42
SCLB,emotion,6807.523943256983,43
SCLB,emotion,7128.4702751911245,44
SCLB,emotion,7466.2522423682185,45
SCLB,emotion,7802.981662076359,46
SCLB,emotion,8160.911488755955,47
SCLB,emotion,8528.83057288549,48
SCLB,emotion,8888.293834462913,49
SCLB,emotion,9247.240155779997,50
SCLB,emotion,9614.657489420824,51
SCLB,emotion,10007.480051636217,52
SCLB,emotion,10398.742093577861,53
SCLB,emotion,10789.824420390054,54
SCLB,emotion,11606.336868867487,56
SCLB,yolov4,3.4733334438290364,1
SCLB,yolov4,14.195299115024135,2
SCLB,yolov4,33.025857699214285,3
SCLB,yolov4,59.605395928201794,4
SCLB,yolov4,92.90771967177095,5
SCLB,yolov4,133.5598187807336,6
SCLB,yolov4,182.05173114880174,7
SCLB,yolov4,239.23219289140107,8
SCLB,yolov4,304.9476592085225,9
SCLB,yolov4,377.5512294383283,10
SCLB,yolov4,456.1548814696813,11
SCLB,yolov4,542.1050146990856,12
SCLB,yolov4,637.1555292239035,13
SCLB,yolov4,740.9005714269479,14
SCLB,yolov4,851.7984709920368,15
SCLB,yolov4,969.866308786871,16
SCLB,yolov4,1096.3046868015094,17
SCLB,yolov4,1229.2416029390592,18
SCLB,yolov4,1372.8635168698524,19
SCLB,yolov4,1520.7706544881462,20
SCLB,yolov4,1672.9185445348196,21
SCLB,yolov4,1833.4650972299046,22
SCLB,yolov4,2004.8625761473247,23
SCLB,yolov4,2183.56005190141,24
SCLB,yolov4,2365.3463585667637,25
SCLB,yolov4,2556.50810950061,26
SCLB,yolov4,2760.3541127889625,27
SCLB,yolov4,2968.5950233366925,28
SCLB,yolov4,3182.691743356999,29
SCLB,yolov4,3405.6620961539925,30
SCLB,yolov4,3631.946442300407,31
SCLB,yolov4,3864.1588255885317,32
SCLB,yolov4,4102.837293350937,33
SCLB,yolov4,4344.000051314204,34
SCLB,yolov4,4598.342528801494,35
SCLB,yolov4,4865.316063941023,36
SCLB,yolov4,5139.228884593238,37
SCLB,yolov4,5426.553724570204,38
SCLB,yolov4,5725.511367488503,39
SCLB,yolov4,6022.345492533017,40
SCLB,yolov4,6312.719633413143,41
SCLB,yolov4,6621.348829642146,42
SCLB,yolov4,6939.672150328457,43
SCLB,yolov4,7598.298940283072,45
SCLB,yolov4,7936.4530263636425,46
SCLB,yolov4,8287.630725038074,47
SCLB,yolov4,8646.366463657647,48
SCLB,yolov4,9009.937368901585,49
SCLB,yolov4,9383.23436422667,50
SCLB,yolov4,9765.374429775879,51
SCLB,yolov4,10159.670826861442,52
SCLB,yolov4,10549.49807591623,53
SCLB,yolov4,10943.899215322659,54
SCLB,yolov4,11343.629951470288,55
SCLB,yolov4,11749.317396216122,56
SCLB,yolov4,12161.797353018614,57
SCLB,yolov4,12582.382791576058,58
ONNX,yolov4,3.336452933332323,1
ONNX,yolov4,14.099310593030921,2
ONNX,yolov4,33.16334416174811,3
ONNX,yolov4,61.57266685861059,4
ONNX,yolov4,99.8843505413576,5
ONNX,yolov4,146.48976786783146,6
ONNX,yolov4,200.9004134244562,7
ONNX,yolov4,263.5303699718903,8
ONNX,yolov4,334.1854675886288,9
ONNX,yolov4,412.5308653387179,10
ONNX,yolov4,501.959443166923,11
ONNX,yolov4,599.9202731412379,12
ONNX,yolov4,704.6333728112711,13
ONNX,yolov4,817.6615568861139,14
ONNX,yolov4,941.6756225707097,15
ONNX,yolov4,1077.2300796314676,16
ONNX,yolov4,1224.567472714289,17
ONNX,yolov4,1378.2828871521333,18
ONNX,yolov4,1538.1080963836253,19
ONNX,yolov4,1702.5841114007108,20
ONNX,yolov4,1878.7674807456262,21
ONNX,yolov4,2064.5661348431236,22
ONNX,yolov4,2258.9245530674402,23
ONNX,yolov4,2464.5078594212887,24
ONNX,yolov4,2669.824220259427,25
ONNX,yolov4,2883.2779051658163,26
ONNX,yolov4,3115.619083347855,27
ONNX,yolov4,3352.9850106453105,28
ONNX,yolov4,3593.932985630725,29
ONNX,yolov4,3854.4870595076636,30
ONNX,yolov4,4120.123407550594,31
ONNX,yolov4,4388.474962381519,32
ONNX,yolov4,4670.568050051901,33
ONNX,yolov4,4962.520553177304,34
ONNX,yolov4,5262.050929428411,35
ONNX,yolov4,5580.366681315018,36
ONNX,yolov4,5901.556672658599,37
ONNX,yolov4,6218.539466029716,38
ONNX,yolov4,6550.03443271103,39
ONNX,yolov4,6891.566941196971,40
ONNX,yolov4,7241.178333667971,41
ONNX,yolov4,7599.682989153905,42
SCLB,yolov4,3.5854769057098372,1
SCLB,yolov4,14.510750768041882,2
SCLB,yolov4,33.56526088801172,3
SCLB,yolov4,59.734362440005604,4
SCLB,yolov4,93.17268597788495,5
SCLB,yolov4,134.59628991260803,6
SCLB,yolov4,183.69737709435836,7
SCLB,yolov4,239.29611944708563,8
SCLB,yolov4,302.91411821973384,9
SCLB,yolov4,375.4326150736979,10
SCLB,yolov4,455.77438098286626,11
SCLB,yolov4,543.0866604667724,12
SCLB,yolov4,635.6402142467506,13
SCLB,yolov4,735.8006153047733,14
SCLB,yolov4,844.8848767723676,15
SCLB,yolov4,959.4204294973538,16
SCLB,yolov4,1084.3016507502375,17
SCLB,yolov4,1220.2963864529152,18
SCLB,yolov4,1356.5276123557198,19
SCLB,yolov4,1498.6061301295913,20
SCLB,yolov4,1653.0586301106507,21
SCLB,yolov4,1814.3828265077673,22
SCLB,yolov4,1982.9165276078384,23
SCLB,yolov4,2162.198485660061,24
SCLB,yolov4,2347.791993234413,25
SCLB,yolov4,2538.1693492573386,26
SCLB,yolov4,2736.158188425012,27
SCLB,yolov4,2938.8796375145375,28
SCLB,yolov4,3149.8120605114727,29
SCLB,yolov4,3372.821770246569,30
SCLB,yolov4,3599.208891869931,31
SCLB,yolov4,3831.275438191096,32
SCLB,yolov4,4074.921525562252,33
SCLB,yolov4,4326.283159086001,34
SCLB,yolov4,4585.6837514631625,35
SCLB,yolov4,4852.236510191945,36
SCLB,yolov4,5118.365453106829,37
SCLB,yolov4,5391.244095945573,38
SCLB,yolov4,5679.477949271355,39
SCLB,yolov4,5970.052061306978,40
SCLB,yolov4,6273.010403255134,41
SCLB,yolov4,6594.513675975348,42
SCLB,yolov4,6917.3576901448205,43
SCLB,yolov4,7252.4211169658665,44
SCLB,yolov4,7601.180540981807,45
SCLB,yolov4,7933.708819696724,46
SCLB,yolov4,8272.754395017862,47
SCLB,yolov4,8622.653510263919,48
SCLB,yolov4,8973.117530267102,49
SCLB,yolov4,9341.372054734584,50
SCLB,yolov4,9715.096779915752,51
SCLB,yolov4,10091.814811029499,52
SCLB,yolov4,10877.766476326127,54
SCLB,yolov4,11291.484762560469,55
SCLB,yolov4,11708.461087115458,56
DOCKER,yolov4,3.94679225214713,1
DOCKER,yolov4,16.890369946620094,2
DOCKER,yolov4,38.52967708755593,3
DOCKER,yolov4,67.99046170398967,4
DOCKER,yolov4,106.50854798319426,5
DOCKER,yolov4,154.26438650992398,6
DOCKER,yolov4,209.85396436730224,7
DOCKER,yolov4,276.4839701921146,8
DOCKER,yolov4,352.4798371988619,9
DOCKER,yolov4,433.5968893607671,10
DOCKER,yolov4,525.4980906170323,11
DOCKER,yolov4,628.1378707895603,12
DOCKER,yolov4,734.5944431479369,13
DOCKER,yolov4,851.1745495289005,14
DOCKER,yolov4,978.5966980417264,15
DOCKER,yolov4,1112.1270805472102,16
DOCKER,yolov4,1252.9461903738106,17
DOCKER,yolov4,1401.195130362142,18
DOCKER,yolov4,1554.8118957064976,19
DOCKER,yolov4,1722.3843603314176,20
DOCKER,yolov4,2090.053097815174,22
DOCKER,yolov4,2275.036176668927,23
DOCKER,yolov4,2467.1277152718053,24
DOCKER,yolov4,2677.2022100190557,25
DOCKER,yolov4,2899.173876483669,26
DOCKER,yolov4,3127.755841955318,27
DOCKER,yolov4,3364.899022492299,28
DOCKER,yolov4,3606.871055796966,29
DOCKER,yolov4,3857.5192361824074,30
DOCKER,yolov4,4132.595960232158,31
DOCKER,yolov4,4416.932520069557,32
DOCKER,yolov4,4698.091917329337,33
DOCKER,yolov4,4983.816995002972,34
DOCKER,yolov4,5272.346682272111,35
DOCKER,yolov4,5573.639069621187,36
DOCKER,yolov4,5896.306859706316,37
DOCKER,yolov4,6228.1910505499,38
DOCKER,yolov4,6561.746757966259,39
DOCKER,yolov4,6899.376207488341,40
DOCKER,yolov4,7235.047237428824,41
DOCKER,yolov4,7580.167216345844,42
DOCKER,yolov4,7924.98979952227,43
SCLB,cifar10,3.2703904133721795,1
SCLB,cifar10,13.456380313012644,2
SCLB,cifar10,30.43150500471679,3
SCLB,cifar10,54.73499335103865,4
SCLB,cifar10,86.77472906903176,5
SCLB,cifar10,126.22567410239023,6
SCLB,cifar10,171.8752803266516,7
SCLB,cifar10,226.443667271577,8
SCLB,cifar10,288.04850587798506,9
SCLB,cifar10,354.98511551386446,10
SCLB,cifar10,429.95079959916814,11
SCLB,cifar10,512.4634915571453,12
SCLB,cifar10,602.1425161867168,13
SCLB,cifar10,693.5471463832305,14
SCLB,cifar10,791.6625801285091,15
SCLB,cifar10,904.5906716019265,16
SCLB,cifar10,1022.4728481801549,17
SCLB,cifar10,1147.613841982035,18
SCLB,cifar10,1282.0270221840422,19
SCLB,cifar10,1416.3594309171024,20
SCLB,cifar10,1561.7256859511806,21
SCLB,cifar10,1719.0891883720847,22
SCLB,cifar10,1880.0984489166553,23
SCLB,cifar10,2048.9549870998785,24
SCLB,cifar10,2223.9652253164413,25
SCLB,cifar10,2406.332011793856,26
SCLB,cifar10,2598.395949967987,27
SCLB,cifar10,2793.138889869711,28
SCLB,cifar10,2993.5415671279898,29
SCLB,cifar10,3197.7595371868265,30
SCLB,cifar10,3413.277521159231,31
SCLB,cifar10,3628.9220308314807,32
SCLB,cifar10,3844.7366242313924,33
SCLB,cifar10,4089.5574478406984,34
SCLB,cifar10,4344.783027578983,35
SCLB,cifar10,4597.621578588451,36
SCLB,cifar10,4843.055752914367,37
SCLB,cifar10,5097.797435906666,38
SCLB,cifar10,5372.704655608429,39
SCLB,cifar10,5652.416679610989,40
SCLB,cifar10,5938.903563085574,41
SCLB,cifar10,6234.001880860465,42
SCLB,cifar10,6536.4174592632735,43
SCLB,cifar10,6863.142199537037,44
SCLB,cifar10,7210.823780692251,45
SCLB,cifar10,7551.024118056003,46
SCLB,cifar10,7885.733215644193,47
SCLB,cifar10,8225.114369257932,48
SCLB,cifar10,8577.504487812135,49
SCLB,cifar10,8940.10219226296,50
SCLB,cifar10,9304.063189777651,51
SCLB,cifar10,9674.006888513399,52
SCLB,cifar10,10050.797189355222,53
SCLB,cifar10,10446.786819561208,54
SCLB,cifar10,10849.56015505719,55
SCLB,cifar10,11245.381165670902,56
SCLB,cifar10,11649.52792116719,57
SCLB,mnist,3.6710745133024965,1
SCLB,mnist,14.6695359184462,2
SCLB,mnist,32.36677347683286,3
SCLB,mnist,58.960942255457944,4
SCLB,mnist,93.52788381766317,5
SCLB,mnist,133.07405683535816,6
SCLB,mnist,179.56624126331104,7
SCLB,mnist,231.72110738598266,8
SCLB,mnist,289.2361534418293,9
SCLB,mnist,356.9154782875521,10
SCLB,mnist,433.1928316248253,11
SCLB,mnist,514.7053747542362,12
SCLB,mnist,603.3674881521974,13
SCLB,mnist,698.5382389676217,14
SCLB,mnist,805.498323408076,15
SCLB,mnist,920.1040956461458,16
SCLB,mnist,1034.4314613426375,17
SCLB,mnist,1155.8960141946336,18
SCLB,mnist,1286.8992851257515,19
SCLB,mnist,1424.1714612858136,20
SCLB,mnist,1569.3469305951744,21
SCLB,mnist,1723.9341758248004,22
SCLB,mnist,1896.05395710925,23
SCLB,mnist,2070.3637803866304,24
SCLB,mnist,2239.751346728643,25
SCLB,mnist,2427.7758032071465,26
SCLB,mnist,2619.5082395358622,27
SCLB,mnist,2809.9930924753676,28
SCLB,mnist,3011.537712379676,29
SCLB,mnist,3215.3210527213014,30
SCLB,mnist,3426.3001407530323,31
SCLB,mnist,3656.12352081463,32
SCLB,mnist,3887.7121959916367,33
SCLB,mnist,4125.704831630508,34
SCLB,mnist,4375.940218033664,35
SCLB,mnist,4625.676863883807,36
SCLB,mnist,4893.970001136481,37
SCLB,mnist,5172.233069404826,38
SCLB,mnist,5443.967736075281,39
SCLB,mnist,5720.707864440682,40
SCLB,mnist,6006.556473957564,41
SCLB,mnist,6310.0074041663365,42
SCLB,mnist,6620.310465928335,43
SCLB,mnist,6923.229166278371,44
SCLB,mnist,7233.489649651669,45
SCLB,mnist,7554.741335363845,46
SCLB,mnist,7883.114958092305,47
SCLB,mnist,8228.990738598266,48
SCLB,mnist,8582.259542595266,49
SCLB,mnist,8942.30343444216,50
SCLB,mnist,9309.855152828131,51
SCLB,mnist,9673.987301996796,52
SCLB,mnist,10061.456190206953,53
SCLB,mnist,10448.129753156574,54
SCLB,mnist,10836.11482807901,55
SCLB,mnist,11265.220256389859,56
SCLB,mnist,11694.279995283609,57
ONNX,emotion,3.988124623538192,1
ONNX,emotion,16.164172030260904,2
ONNX,emotion,63.642363176258016,4
ONNX,emotion,99.95474479204157,5
ONNX,emotion,145.86295271071447,6
ONNX,emotion,198.17657263487283,7
ONNX,emotion,258.07335123934075,8
ONNX,emotion,328.4469328638374,9
ONNX,emotion,405.1718185899209,10
ONNX,emotion,490.4467901492967,11
ONNX,emotion,585.3330822704008,12
ONNX,emotion,686.4917431744396,13
ONNX,emotion,796.8516757901438,14
ONNX,emotion,920.5383180349356,15
ONNX,emotion,1051.3628115209626,16
ONNX,emotion,1189.69323639718,17
ONNX,emotion,1339.0739958745469,18
ONNX,emotion,1495.590471557482,19
ONNX,emotion,1660.5770607377326,20
ONNX,emotion,1829.369015488444,21
ONNX,emotion,2003.6636281637,22
ONNX,emotion,2192.089431907293,23
ONNX,emotion,2392.133977747556,24
SCLB,emotion,3.746183136418563,1
SCLB,emotion,14.715492406880589,2
SCLB,emotion,33.066580643511664,3
SCLB,emotion,60.2331790339749,4
SCLB,emotion,94.69792969593429,5
SCLB,emotion,136.62881798105224,6
SCLB,emotion,186.03645734291956,7
SCLB,emotion,241.67931769884348,8
SCLB,emotion,307.268265003466,9
SCLB,emotion,380.516709976552,10
SCLB,emotion,458.56261896329005,11
SCLB,emotion,542.790315694972,12
SCLB,emotion,632.633139344821,13
SCLB,emotion,732.2382664050394,14
SCLB,emotion,839.3137398717369,15
SCLB,emotion,953.8083833796104,16
SCLB,emotion,1081.7644848554294,17
SCLB,emotion,1214.3079161631733,18
SCLB,emotion,1351.646615597619,19
SCLB,emotion,1495.2635998090823,20
SCLB,emotion,1643.690735381019,21
SCLB,emotion,1803.8342697612395,22
SCLB,emotion,1971.246799914011,23
SCLB,emotion,2143.869315842705,24
SCLB,emotion,2322.9037606680577,25
SCLB,emotion,2506.528097193443,26
SCLB,emotion,2703.2153382053793,27
SCLB,emotion,2908.1626519665588,28
SCLB,emotion,3116.481445154911,29
SCLB,emotion,3337.6017712859243,30
SCLB,emotion,3565.535202659959,31
SCLB,emotion,3802.7765108394665,32
SCLB,emotion,4047.954730405433,33
SCLB,emotion,4299.0002379076395,34
SCLB,emotion,4570.874404094488,35
SCLB,emotion,4848.265858236517,36
SCLB,emotion,5117.856423989257,37
SCLB,emotion,5393.052357162608,38
SCLB,emotion,5676.101697021466,39
SCLB,emotion,5963.699572709467,40
SCLB,emotion,6259.1705570686645,41
SCLB,emotion,6565.491540840716,42
SCLB,emotion,6884.25728692294,43
SCLB,emotion,7198.020802533437,44
SCLB,emotion,7521.684108476109,45
SCLB,emotion,7872.753669471074,46
SCLB,emotion,8223.342514214604,47
SCLB,emotion,8587.364331392593,48
SCLB,emotion,8958.322040492212,49
SCLB,emotion,9320.634298682895,50
SCLB,emotion,9705.518974992474,51
SCLB,emotion,10098.092061519455,52
SCLB,emotion,10479.083203441,53
SCLB,emotion,10870.921092032848,54
SCLB,emotion,11271.901102596146,55
SCLB,emotion,11675.851427491916,56
SCLB,emotion,12082.291897621562,57
ONNX,cifar10,4.033783700852726,1
ONNX,cifar10,16.85029449535376,2
ONNX,cifar10,38.42885350807079,3
ONNX,cifar10,68.17440932353955,4
ONNX,cifar10,106.72343210772152,5
ONNX,cifar10,153.96758651321898,6
ONNX,cifar10,211.88210164143086,7
ONNX,cifar10,278.44819465332205,8
ONNX,cifar10,351.0427593502464,9
ONNX,cifar10,434.4930626531857,10
ONNX,cifar10,526.603666787258,11
ONNX,cifar10,623.6426752330697,12
ONNX,cifar10,729.1480056785252,13
ONNX,cifar10,845.3618216170349,14
ONNX,cifar10,970.0835613045834,15
ONNX,cifar10,1106.105848918656,16
ONNX,cifar10,1248.1889380230098,17
ONNX,cifar10,1398.7612239892114,18
ONNX,cifar10,1561.730343278013,19
ONNX,cifar10,1729.0675242540074,20
ONNX,cifar10,1908.0213532523667,21
ONNX,cifar10,2098.676741761593,22
ONNX,cifar10,2299.003683010262,23
ONNX,cifar10,2504.9987101148963,24
ONNX,cifar10,2714.535497884285,25
ONNX,cifar10,2939.9282861385655,26
ONNX,cifar10,3174.9884181576426,27
ONNX,cifar10,3415.991378377662,28
ONNX,cifar10,3660.714706186524,29
ONNX,cifar10,3910.272864870803,30
ONNX,cifar10,4178.859797927471,31
ONNX,cifar10,4456.724897093308,32
ONNX,cifar10,4736.950987036749,33
ONNX,cifar10,4997.552885194544,34
SCLB,emotion,3.6743407046121797,1
SCLB,emotion,14.627090709347478,2
SCLB,emotion,32.85532200966,3
SCLB,emotion,58.37196662562742,4
SCLB,emotion,91.36472184865991,5
SCLB,emotion,131.27122780566341,6
SCLB,emotion,177.53449263187798,7
SCLB,emotion,230.93708654228618,8
SCLB,emotion,290.0184842693437,9
SCLB,emotion,358.41642646083903,10
SCLB,emotion,436.80087715692764,11
SCLB,emotion,518.1953165261862,12
SCLB,emotion,609.5982854342267,13
SCLB,emotion,711.1439840894024,14
SCLB,emotion,812.707921772895,15
SCLB,emotion,919.0791549199732,16
SCLB,emotion,1036.009199460176,17
SCLB,emotion,1162.3852306657827,18
SCLB,emotion,1294.722069125864,19
SCLB,emotion,1430.7547813239887,20
SCLB,emotion,1578.7401570792683,21
SCLB,emotion,1735.3616822426363,22
SCLB,emotion,1897.8536735202194,23
SCLB,emotion,2072.1488171228334,24
SCLB,emotion,2252.3446218865424,25
SCLB,emotion,2434.7881581399756,26
SCLB,emotion,2625.990758992329,27
SCLB,emotion,2833.586647296145,28
SCLB,emotion,3046.249264466332,29
SCLB,emotion,3255.3755841462257,30
SCLB,emotion,3481.1151576190928,31
SCLB,emotion,3719.4597906619947,32
SCLB,emotion,3951.657993162232,33
SCLB,emotion,4201.627719253718,34
SCLB,emotion,4466.219839047259,35
SCLB,emotion,4732.617927644664,36
SCLB,emotion,5001.78609154276,37
SCLB,emotion,5268.360897414529,38
SCLB,emotion,5545.726437039492,39
SCLB,emotion,5828.832329576666,40
SCLB,emotion,6118.670985566816,41
SCLB,emotion,6412.416697622882,42
SCLB,emotion,6710.347382176343,43
SCLB,emotion,7033.771104309121,44
SCLB,emotion,7365.052309641065,45
SCLB,emotion,7706.979983502227,46
SCLB,emotion,8067.222996798941,47
SCLB,emotion,8423.517717965718,48
SCLB,emotion,8784.218353972916,49
SCLB,emotion,9155.116863812864,50
SCLB,emotion,9518.554818069895,51
SCLB,emotion,9893.797388654231,52
SCLB,emotion,10277.98483012596,53
SCLB,emotion,10654.525421725544,54
SCLB,emotion,11037.86984188844,55
SCLB,emotion,11422.879198636236,56
SCLB,emotion,11827.562366928689,57
DOCKER,emotion,3.8993919464155145,1
DOCKER,emotion,16.384034634429092,2
DOCKER,emotion,36.97040834302557,3
DOCKER,emotion,64.5446973938937,4
DOCKER,emotion,99.75324186325804,5
DOCKER,emotion,202.92497913485903,7
DOCKER,emotion,269.54119799815874,8
DOCKER,emotion,341.9921077770242,9
DOCKER,emotion,421.7773150551036,10
DOCKER,emotion,513.9191780952957,11
DOCKER,emotion,614.5092763215218,12
DOCKER,emotion,718.5771050871921,13
DOCKER,emotion,833.6740150289628,14
DOCKER,emotion,960.8069423712951,15
DOCKER,emotion,1093.817019590312,16
DOCKER,emotion,1231.3699006277536,17
DOCKER,emotion,1380.4854060509854,18
DOCKER,emotion,1537.9426332319279,19
DOCKER,emotion,1700.2239548487064,20
DOCKER,emotion,1869.4116901237699,21
DOCKER,emotion,2043.075795584129,22
DOCKER,emotion,2230.9732916914495,23
DOCKER,emotion,2427.545714794455,24
DOCKER,emotion,2623.869240539179,25
SCLB,emotion,3.454831977739726,1
SCLB,emotion,14.150201198630139,2
SCLB,emotion,32.57582940924658,3
SCLB,emotion,58.79223030821919,4
SCLB,emotion,92.02535316780823,5
SCLB,emotion,134.25220248287673,6
SCLB,emotion,184.42946596746577,7
SCLB,emotion,239.9890325342466,8
SCLB,emotion,302.93737050513704,9
SCLB,emotion,371.610841181507,10
SCLB,emotion,447.23069884417816,11
SCLB,emotion,531.7602226027398,12
SCLB,emotion,623.3757662671234,13
SCLB,emotion,723.9159824486303,14
SCLB,emotion,828.2263484589042,15
SCLB,emotion,939.7523630136988,16
SCLB,emotion,1061.1369252996576,17
SCLB,emotion,1186.1313249143836,18
SCLB,emotion,1322.2359053938358,19
SCLB,emotion,1466.7239511986304,20
SCLB,emotion,1615.4375856164384,21
SCLB,emotion,1772.0815646404112,22
SCLB,emotion,1936.1466459760277,23
SCLB,emotion,2107.5852482876717,24
SCLB,emotion,2283.120237585617,25
SCLB,emotion,2469.6489554794525,26
SCLB,emotion,2672.628981164384,27
SCLB,emotion,2871.0475428082195,28
SCLB,emotion,3079.321053082192,29
SCLB,emotion,3303.352525684932,30
SCLB,emotion,3525.0666652397263,31
SCLB,emotion,3756.202397260274,32
SCLB,emotion,3998.936750856165,33
SCLB,emotion,4245.696729452055,34
SCLB,emotion,4494.098325128425,35
SCLB,emotion,4750.84336900685,36
SCLB,emotion,5017.544380351028,37
SCLB,emotion,5289.68772046233,38
SCLB,emotion,5569.761710188357,39
SCLB,emotion,5863.613912671234,40
SCLB,emotion,6162.466913527399,41
SCLB,emotion,6474.356723819872,42
SCLB,emotion,6795.9092898322415,43
SCLB,emotion,7114.648424897327,44
SCLB,emotion,7446.665221565276,45
SCLB,emotion,7779.444182289066,46
SCLB,emotion,8110.669106729637,47
SCLB,emotion,8462.58360706095,48
SCLB,emotion,8820.924710824536,49
SCLB,emotion,9193.56477846591,50
SCLB,emotion,9581.584833615094,51
SCLB,emotion,9961.369442000505,52
SCLB,emotion,10347.953256511728,53
SCLB,emotion,10736.935319597575,54
SCLB,emotion,11134.508717481593,55
ONNX,emotion,3.531026815655159,1
ONNX,emotion,15.628722988257495,2
ONNX,emotion,35.727484796126,3
ONNX,emotion,63.27659603733049,4
ONNX,emotion,99.75034826817931,5
ONNX,emotion,144.27873679962715,6
ONNX,emotion,197.33004734514785,7
ONNX,emotion,257.4525636857601,8
ONNX,emotion,325.4269653920042,9
ONNX,emotion,405.581188687181,10
ONNX,emotion,491.57809232588016,11
ONNX,emotion,584.6775631742278,12
ONNX,emotion,688.6985551204374,13
ONNX,emotion,799.1366782235054,14
ONNX,emotion,920.8348914699162,15
ONNX,emotion,1047.1500662718395,16
ONNX,emotion,1175.6064813120233,17
ONNX,emotion,1315.948994498187,18
ONNX,emotion,1467.7928488649668,19
ONNX,emotion,1626.444448738789,20
ONNX,emotion,1792.491546077685,21
ONNX,emotion,1976.8562721237681,22
ONNX,emotion,2169.969124427368,23
ONNX,emotion,2358.106982528333,24
ONNX,emotion,2563.2022747553174,25
ONNX,emotion,2782.1242899364565,26
ONNX,emotion,3007.1315788157463,27
ONNX,emotion,3238.32914721897,28
ONNX,emotion,3473.1151570119696,29
ONNX,emotion,3716.433790112651,30
ONNX,emotion,3964.8099699332734,31
ONNX,emotion,4218.1351518113925,32
ONNX,emotion,4481.305011196872,33
ONNX,emotion,4744.963352070568,34
ONNX,emotion,16.465763820751683,2
ONNX,emotion,37.02198196568537,3
ONNX,emotion,65.74080831461272,4
ONNX,emotion,103.20383098962381,5
ONNX,emotion,148.84995836632334,6
ONNX,emotion,202.60617167167362,7
ONNX,emotion,266.09334126355753,8
ONNX,emotion,335.4625176820006,9
ONNX,emotion,412.35720283442384,10
ONNX,emotion,499.1381540446038,11
ONNX,emotion,594.2095725634451,12
ONNX,emotion,697.0298262390662,13
ONNX,emotion,811.4631759032313,14
ONNX,emotion,931.7744452947129,15
ONNX,emotion,1057.3957716246987,16
ONNX,emotion,1193.69687128034,17
ONNX,emotion,1344.7872920494456,18
ONNX,emotion,1505.3295263269554,19
ONNX,emotion,1673.5182962772149,20
ONNX,emotion,1848.0577474343584,21
ONNX,emotion,2029.2082951217765,22
ONNX,emotion,2227.536859924841,23
ONNX,emotion,2429.9930289541585,24
ONNX,mnist,3.8732280495058125,1
ONNX,mnist,15.936392966598348,2
ONNX,mnist,35.66848110005341,3
ONNX,mnist,63.94687675446738,4
ONNX,mnist,100.42399348976585,5
ONNX,mnist,144.10318910553892,6
ONNX,mnist,195.6591399842406,7
ONNX,mnist,255.15357962488022,8
ONNX,mnist,324.17425458103037,9
ONNX,mnist,401.45074800450055,10
ONNX,mnist,484.9528695983241,11
ONNX,mnist,576.4025081733082,12
ONNX,mnist,673.8300479033522,13
ONNX,mnist,781.2103453056988,14
ONNX,mnist,898.8125999170356,15
ONNX,mnist,1021.894861593596,16
ONNX,mnist,1152.9241522394675,17
ONNX,mnist,1291.871191143657,18
ONNX,mnist,1438.969369973368,19
ONNX,mnist,1594.21027052419,20
ONNX,mnist,1759.3040693225337,21
ONNX,mnist,1931.005060556353,22
ONNX,mnist,2108.300009622342,23
ONNX,mnist,2298.026328546155,24
ONNX,mnist,2495.7520767116594,25
ONNX,mnist,2701.9688650561243,26
ONNX,mnist,2916.789241312427,27
ONNX,mnist,3136.445815001004,28
ONNX,mnist,3364.0050085805537,29
ONNX,mnist,3603.9193201663834,30
