depl,model,rss(kb),vsz(kb),timestamp,time
SCLB,cifar10,185196,92100,11/22/21 13:01:18.246,13.073
SCLB,cifar10,185628,92628,11/22/21 13:01:18.631,13.458
SCLB,cifar10,186064,93156,11/22/21 13:01:19.015,13.842
SCLB,cifar10,186496,93684,11/22/21 13:01:19.400,14.227
SCLB,cifar10,187060,94212,11/22/21 13:01:19.783,14.61
SCLB,cifar10,187492,94476,11/22/21 13:01:20.168,14.995
SCLB,cifar10,188056,95004,11/22/21 13:01:20.553,15.38
SCLB,cifar10,188488,95532,11/22/21 13:01:20.938,15.765
SCLB,cifar10,188920,96060,11/22/21 13:01:21.323,16.15
SCLB,cifar10,189340,96588,11/22/21 13:01:21.706,16.533
SCLB,cifar10,189916,96852,11/22/21 13:01:22.091,16.918
SCLB,cifar10,190336,97380,11/22/21 13:01:22.475,17.302
SCLB,cifar10,190768,97908,11/22/21 13:01:22.860,17.687
SCLB,cifar10,191348,98436,11/22/21 13:01:23.244,18.071
SCLB,cifar10,191780,98964,11/22/21 13:01:23.630,18.457
SCLB,cifar10,192200,99228,11/22/21 13:01:24.014,18.841
SCLB,cifar10,192776,99756,11/22/21 13:01:24.402,19.229
SCLB,cifar10,193196,100284,11/22/21 13:01:24.786,19.613
SCLB,cifar10,193628,100812,11/22/21 13:01:25.170,19.997
SCLB,cifar10,194192,101340,11/22/21 13:01:25.553,20.38
SCLB,cifar10,194624,101604,11/22/21 13:01:25.939,20.766
SCLB,cifar10,195188,102132,11/22/21 13:01:26.324,21.151
SCLB,cifar10,195620,102660,11/22/21 13:01:26.710,21.537
SCLB,cifar10,196052,103188,11/22/21 13:01:27.094,21.921
SCLB,cifar10,196488,103716,11/22/21 13:01:27.479,22.306
SCLB,cifar10,197064,103980,11/22/21 13:01:27.865,22.692
SCLB,cifar10,197484,104508,11/22/21 13:01:28.255,23.082
SCLB,cifar10,197916,105036,11/22/21 13:01:28.641,23.468
SCLB,cifar10,198480,105564,11/22/21 13:01:29.028,23.855
SCLB,cifar10,198912,106092,11/22/21 13:01:29.412,24.239
SCLB,cifar10,199476,106620,11/22/21 13:01:29.797,24.624
SCLB,cifar10,199908,106884,11/22/21 13:01:30.180,25.007
SCLB,cifar10,200328,107412,11/22/21 13:01:30.565,25.392
SCLB,cifar10,200760,107940,11/22/21 13:01:30.950,25.777
SCLB,cifar10,201340,108468,11/22/21 13:01:31.335,26.162
SCLB,cifar10,201772,108732,11/22/21 13:01:31.718,26.545
SCLB,cifar10,202204,109260,11/22/21 13:01:32.103,26.93
SCLB,cifar10,202768,109788,11/22/21 13:01:32.488,27.315
SCLB,cifar10,203200,110316,11/22/21 13:01:32.873,27.7
SCLB,cifar10,203620,110844,11/22/21 13:01:33.258,28.085
SCLB,cifar10,204196,111108,11/22/21 13:01:33.642,28.469
SCLB,cifar10,204616,111636,11/22/21 13:01:34.026,28.853
SCLB,cifar10,205048,112164,11/22/21 13:01:34.411,29.238
SCLB,cifar10,205612,112692,11/22/21 13:01:34.795,29.622
SCLB,cifar10,206172,113324,11/22/21 13:01:35.180,30.007
SCLB,cifar10,206992,114192,11/22/21 13:01:35.563,30.39
SCLB,cifar10,207888,114928,11/22/21 13:01:35.946,30.773
SCLB,cifar10,208704,115812,11/22/21 13:01:36.331,31.158
SCLB,cifar10,209508,116676,11/22/21 13:01:36.716,31.543
SCLB,cifar10,210404,117428,11/22/21 13:01:37.101,31.928
SCLB,cifar10,211208,118296,11/22/21 13:01:37.487,32.314
SCLB,cifar10,212024,119176,11/22/21 13:01:37.872,32.699
SCLB,cifar10,212972,120060,11/22/21 13:01:38.256,33.083
SCLB,cifar10,213724,120780,11/22/21 13:01:38.641,33.468
SCLB,cifar10,214528,121648,11/22/21 13:01:39.026,33.853
SCLB,cifar10,215344,122528,11/22/21 13:01:39.410,34.237
SCLB,cifar10,216308,123412,11/22/21 13:01:39.795,34.622
SCLB,cifar10,217060,124132,11/22/21 13:01:40.178,35.005
SCLB,cifar10,217876,125016,11/22/21 13:01:40.562,35.389
SCLB,cifar10,218824,125880,11/22/21 13:01:40.947,35.774
SCLB,cifar10,219640,126760,11/22/21 13:01:41.331,36.158
SCLB,cifar10,220380,127500,11/22/21 13:01:41.715,36.542
SCLB,cifar10,221196,128364,11/22/21 13:01:42.099,36.926
SCLB,cifar10,222144,129248,11/22/21 13:01:42.484,37.311
SCLB,cifar10,222960,130112,11/22/21 13:01:42.868,37.695
SCLB,cifar10,223700,130852,11/22/21 13:01:43.251,38.078
SCLB,cifar10,224660,131732,11/22/21 13:01:43.635,38.462
SCLB,cifar10,225480,132600,11/22/21 13:01:44.018,38.845
SCLB,cifar10,226232,133336,11/22/21 13:01:44.402,39.229
SCLB,cifar10,227048,134204,11/22/21 13:01:44.787,39.614
SCLB,cifar10,227996,135084,11/22/21 13:01:45.175,40.002
SCLB,cifar10,228812,135952,11/22/21 13:01:45.556,40.383
SCLB,cifar10,229552,136688,11/22/21 13:01:45.940,40.767
SCLB,cifar10,230368,137568,11/22/21 13:01:46.324,41.151
SCLB,cifar10,231316,138436,11/22/21 13:01:46.708,41.535
SCLB,cifar10,232068,139172,11/22/21 13:01:47.094,41.921
SCLB,cifar10,232872,139984,11/22/21 13:01:47.479,42.306
SCLB,cifar10,233832,140776,11/22/21 13:01:47.864,42.691
SCLB,cifar10,234652,141832,11/22/21 13:01:48.249,43.076
SCLB,cifar10,235468,142624,11/22/21 13:01:48.634,43.461
SCLB,cifar10,236352,143416,11/22/21 13:01:49.020,43.847
SCLB,cifar10,237168,144208,11/22/21 13:01:49.404,44.231
SCLB,cifar10,237984,145000,11/22/21 13:01:49.787,44.614
SCLB,cifar10,238932,146056,11/22/21 13:01:50.171,44.998
SCLB,cifar10,239684,146848,11/22/21 13:01:50.555,45.382
SCLB,cifar10,240488,147640,11/22/21 13:01:50.939,45.766
SCLB,cifar10,241448,148432,11/22/21 13:01:51.323,46.15
SCLB,cifar10,242252,149224,11/22/21 13:01:51.708,46.535
SCLB,cifar10,243068,150280,11/22/21 13:01:52.094,46.921
SCLB,cifar10,243968,151072,11/22/21 13:01:52.479,47.306
SCLB,cifar10,244784,151864,11/22/21 13:01:52.865,47.692
SCLB,cifar10,245588,152656,11/22/21 13:01:53.249,48.076
SCLB,cifar10,246548,153448,11/22/21 13:01:53.633,48.46
SCLB,cifar10,247352,154504,11/22/21 13:01:54.017,48.844
SCLB,cifar10,248104,155296,11/22/21 13:01:54.401,49.228
SCLB,cifar10,249052,156088,11/22/21 13:01:54.785,49.612
SCLB,cifar10,249868,156880,11/22/21 13:01:55.170,49.997
SCLB,cifar10,250684,157672,11/22/21 13:01:55.554,50.381
SCLB,cifar10,251632,158728,11/22/21 13:01:55.939,50.766
SCLB,cifar10,252384,159520,11/22/21 13:01:56.322,51.149
SCLB,cifar10,253204,160312,11/22/21 13:01:56.708,51.535
DOCKER,yolov4,179356,26096,11/22/21 11:13:15.217,0.0
DOCKER,yolov4,320204,68652,11/22/21 11:13:15.556,0.339
DOCKER,yolov4,324604,73384,11/22/21 11:13:15.893,0.676
DOCKER,yolov4,332420,79996,11/22/21 11:13:16.231,1.014
DOCKER,yolov4,384144,123636,11/22/21 11:13:16.568,1.351
DOCKER,yolov4,503296,177588,11/22/21 11:13:16.919,1.702
DOCKER,yolov4,503296,177588,11/22/21 11:13:17.275,2.058
DOCKER,yolov4,503296,177588,11/22/21 11:13:17.631,2.414
DOCKER,yolov4,503296,177588,11/22/21 11:13:17.986,2.769
DOCKER,yolov4,503296,177588,11/22/21 11:13:18.342,3.125
DOCKER,yolov4,503296,177588,11/22/21 11:13:18.700,3.483
DOCKER,yolov4,503296,177588,11/22/21 11:13:19.055,3.838
DOCKER,yolov4,503296,177588,11/22/21 11:13:19.411,4.194
DOCKER,yolov4,503296,177588,11/22/21 11:13:19.767,4.55
DOCKER,yolov4,503296,177588,11/22/21 11:13:20.122,4.905
DOCKER,yolov4,503296,177588,11/22/21 11:13:20.477,5.26
DOCKER,yolov4,503296,177588,11/22/21 11:13:20.835,5.618
DOCKER,yolov4,503296,177588,11/22/21 11:13:21.191,5.974
DOCKER,yolov4,503296,177588,11/22/21 11:13:21.546,6.329
DOCKER,yolov4,503296,177588,11/22/21 11:13:21.903,6.686
DOCKER,yolov4,503296,177588,11/22/21 11:13:22.258,7.041
DOCKER,yolov4,503296,177588,11/22/21 11:13:22.612,7.395
DOCKER,yolov4,503296,177588,11/22/21 11:13:22.968,7.751
DOCKER,yolov4,503296,177588,11/22/21 11:13:23.322,8.105
DOCKER,yolov4,503296,177588,11/22/21 11:13:23.676,8.459
DOCKER,yolov4,503296,177588,11/22/21 11:13:24.033,8.816
DOCKER,yolov4,503296,177588,11/22/21 11:13:24.388,9.171
DOCKER,yolov4,503296,177588,11/22/21 11:13:24.743,9.526
DOCKER,yolov4,503296,177588,11/22/21 11:13:25.099,9.882
DOCKER,yolov4,503296,177588,11/22/21 11:13:25.455,10.238
DOCKER,yolov4,503296,177588,11/22/21 11:13:25.810,10.593
DOCKER,yolov4,503296,177588,11/22/21 11:13:26.165,10.948
DOCKER,yolov4,503296,177588,11/22/21 11:13:26.520,11.303
DOCKER,yolov4,503296,177588,11/22/21 11:13:26.876,11.659
DOCKER,yolov4,503296,177588,11/22/21 11:13:27.233,12.016
DOCKER,yolov4,503296,177588,11/22/21 11:13:27.588,12.371
DOCKER,yolov4,503296,177588,11/22/21 11:13:27.944,12.727
DOCKER,yolov4,503296,177588,11/22/21 11:13:28.299,13.082
DOCKER,yolov4,503296,177588,11/22/21 11:13:28.653,13.436
DOCKER,yolov4,503296,177588,11/22/21 11:13:29.011,13.794
DOCKER,yolov4,503296,177588,11/22/21 11:13:29.365,14.148
DOCKER,yolov4,503296,177588,11/22/21 11:13:29.724,14.507
DOCKER,yolov4,503296,177588,11/22/21 11:13:30.081,14.864
DOCKER,yolov4,503296,177588,11/22/21 11:13:30.436,15.219
DOCKER,yolov4,503296,177588,11/22/21 11:13:30.793,15.576
DOCKER,yolov4,503296,177588,11/22/21 11:13:31.152,15.935
DOCKER,yolov4,503296,177588,11/22/21 11:13:31.507,16.29
DOCKER,yolov4,503296,177588,11/22/21 11:13:31.864,16.647
DOCKER,yolov4,503296,177588,11/22/21 11:13:32.220,17.003
DOCKER,yolov4,503296,177588,11/22/21 11:13:32.576,17.359
DOCKER,yolov4,503296,177588,11/22/21 11:13:32.931,17.714
DOCKER,yolov4,503296,177588,11/22/21 11:13:33.286,18.069
DOCKER,yolov4,503296,177588,11/22/21 11:13:33.642,18.425
DOCKER,yolov4,503296,177588,11/22/21 11:13:33.999,18.782
DOCKER,yolov4,503296,177588,11/22/21 11:13:34.355,19.138
DOCKER,yolov4,503296,177588,11/22/21 11:13:34.711,19.494
DOCKER,yolov4,503296,177588,11/22/21 11:13:35.066,19.849
DOCKER,yolov4,503296,177588,11/22/21 11:13:35.421,20.204
DOCKER,yolov4,503296,177588,11/22/21 11:13:35.775,20.558
DOCKER,yolov4,503296,177588,11/22/21 11:13:36.131,20.914
DOCKER,yolov4,503296,177588,11/22/21 11:13:36.487,21.27
DOCKER,yolov4,503296,177588,11/22/21 11:13:36.843,21.626
DOCKER,yolov4,503296,177588,11/22/21 11:13:37.199,21.982
DOCKER,yolov4,503296,177588,11/22/21 11:13:37.555,22.338
DOCKER,yolov4,503296,177588,11/22/21 11:13:37.911,22.694
DOCKER,yolov4,503296,177588,11/22/21 11:13:38.266,23.049
DOCKER,yolov4,503296,177588,11/22/21 11:13:38.624,23.407
DOCKER,yolov4,503296,177588,11/22/21 11:13:38.978,23.761
DOCKER,yolov4,503296,177588,11/22/21 11:13:39.335,24.118
DOCKER,yolov4,503296,177588,11/22/21 11:13:39.690,24.473
DOCKER,yolov4,503296,177588,11/22/21 11:13:40.046,24.829
DOCKER,yolov4,503296,177588,11/22/21 11:13:40.401,25.184
DOCKER,yolov4,503296,177588,11/22/21 11:13:40.755,25.538
DOCKER,yolov4,503296,177588,11/22/21 11:13:41.111,25.894
DOCKER,yolov4,503296,177588,11/22/21 11:13:41.468,26.251
DOCKER,yolov4,503296,177588,11/22/21 11:13:41.824,26.607
DOCKER,yolov4,503296,177588,11/22/21 11:13:42.185,26.968
DOCKER,yolov4,503296,177588,11/22/21 11:13:42.541,27.324
DOCKER,yolov4,503296,177588,11/22/21 11:13:42.895,27.678
DOCKER,yolov4,503296,177588,11/22/21 11:13:43.250,28.033
DOCKER,yolov4,503296,177588,11/22/21 11:13:43.604,28.387
DOCKER,yolov4,503296,177588,11/22/21 11:13:43.960,28.743
DOCKER,yolov4,503296,177588,11/22/21 11:13:44.315,29.098
DOCKER,yolov4,503296,177588,11/22/21 11:13:44.671,29.454
DOCKER,yolov4,503296,177588,11/22/21 11:13:45.027,29.81
DOCKER,yolov4,503296,177588,11/22/21 11:13:45.382,30.165
DOCKER,yolov4,503296,177588,11/22/21 11:13:45.740,30.523
DOCKER,yolov4,503296,177588,11/22/21 11:13:46.094,30.877
DOCKER,yolov4,503296,177588,11/22/21 11:13:46.449,31.232
DOCKER,yolov4,503296,177588,11/22/21 11:13:46.805,31.588
DOCKER,yolov4,503296,177588,11/22/21 11:13:47.165,31.948
DOCKER,yolov4,503296,177588,11/22/21 11:13:47.520,32.303
DOCKER,yolov4,503296,177588,11/22/21 11:13:47.876,32.659
DOCKER,yolov4,503296,177588,11/22/21 11:13:48.231,33.014
DOCKER,yolov4,503296,177588,11/22/21 11:13:48.586,33.369
DOCKER,yolov4,503296,177588,11/22/21 11:13:48.941,33.724
DOCKER,yolov4,503296,177588,11/22/21 11:13:49.296,34.079
DOCKER,yolov4,503296,177588,11/22/21 11:13:49.652,34.435
DOCKER,yolov4,503296,177588,11/22/21 11:13:50.009,34.792
DOCKER,yolov4,503296,177588,11/22/21 11:13:50.364,35.147
DOCKER,yolov4,503296,177588,11/22/21 11:13:50.719,35.502
DOCKER,yolov4,503296,177588,11/22/21 11:13:51.075,35.858
DOCKER,yolov4,503296,177588,11/22/21 11:13:51.431,36.214
DOCKER,yolov4,503296,177588,11/22/21 11:13:51.788,36.571
DOCKER,yolov4,503296,177588,11/22/21 11:13:52.144,36.927
DOCKER,yolov4,503296,177588,11/22/21 11:13:52.499,37.282
DOCKER,yolov4,503296,177588,11/22/21 11:13:52.854,37.637
DOCKER,yolov4,503296,177588,11/22/21 11:13:53.210,37.993
DOCKER,yolov4,503296,177588,11/22/21 11:13:53.565,38.348
DOCKER,yolov4,503296,177588,11/22/21 11:13:53.920,38.703
DOCKER,yolov4,503296,177588,11/22/21 11:13:54.275,39.058
DOCKER,yolov4,503296,177588,11/22/21 11:13:54.631,39.414
DOCKER,yolov4,503296,177588,11/22/21 11:13:54.987,39.77
DOCKER,yolov4,503296,177588,11/22/21 11:13:55.342,40.125
DOCKER,yolov4,503296,177588,11/22/21 11:13:55.697,40.48
DOCKER,yolov4,503296,177588,11/22/21 11:13:56.055,40.838
DOCKER,yolov4,503296,177588,11/22/21 11:13:56.411,41.194
DOCKER,yolov4,503296,177588,11/22/21 11:13:56.767,41.55
DOCKER,yolov4,503296,177588,11/22/21 11:13:57.125,41.908
DOCKER,yolov4,503296,177800,11/22/21 11:13:57.481,42.264
SCLB,mnist,5912,4,11/22/21 11:08:56.456,0.0
SCLB,mnist,155920,62628,11/22/21 11:08:56.823,0.367
SCLB,mnist,156712,63420,11/22/21 11:08:57.182,0.726
SCLB,mnist,157772,64476,11/22/21 11:08:57.543,1.087
SCLB,mnist,158700,65532,11/22/21 11:08:57.906,1.45
SCLB,mnist,159892,66588,11/22/21 11:08:58.264,1.808
SCLB,mnist,161348,68172,11/22/21 11:08:58.621,2.165
SCLB,mnist,162672,69492,11/22/21 11:08:58.981,2.525
SCLB,mnist,164264,71076,11/22/21 11:08:59.340,2.884
SCLB,mnist,165852,72660,11/22/21 11:08:59.699,3.243
SCLB,mnist,167444,74244,11/22/21 11:09:00.057,3.601
SCLB,mnist,169168,76092,11/22/21 11:09:00.415,3.959
SCLB,mnist,171020,77676,11/22/21 11:09:00.772,4.316
SCLB,mnist,172744,79524,11/22/21 11:09:01.128,4.672
SCLB,mnist,174600,81372,11/22/21 11:09:01.483,5.027
SCLB,mnist,176452,83220,11/22/21 11:09:01.840,5.384
SCLB,mnist,178308,85068,11/22/21 11:09:02.196,5.74
SCLB,mnist,180164,86916,11/22/21 11:09:02.551,6.095
SCLB,mnist,181532,88268,11/22/21 11:09:02.928,6.472
SCLB,mnist,183388,90116,11/22/21 11:09:03.283,6.827
SCLB,mnist,185244,91964,11/22/21 11:09:03.638,7.182
SCLB,mnist,187100,93812,11/22/21 11:09:03.993,7.537
SCLB,mnist,188952,95660,11/22/21 11:09:04.348,7.892
SCLB,mnist,190808,97508,11/22/21 11:09:04.703,8.247
SCLB,mnist,192664,99356,11/22/21 11:09:05.058,8.602
SCLB,mnist,194520,101204,11/22/21 11:09:05.413,8.957
SCLB,mnist,196240,103052,11/22/21 11:09:05.768,9.312
SCLB,mnist,198096,104900,11/22/21 11:09:06.124,9.668
SCLB,mnist,199952,106748,11/22/21 11:09:06.479,10.023
SCLB,mnist,201940,108596,11/22/21 11:09:06.834,10.378
SCLB,mnist,203792,110444,11/22/21 11:09:07.189,10.733
SCLB,mnist,205384,112116,11/22/21 11:09:07.544,11.088
SCLB,mnist,207240,113960,11/22/21 11:09:07.898,11.442
SCLB,mnist,209092,115808,11/22/21 11:09:08.253,11.797
SCLB,mnist,210948,117656,11/22/21 11:09:08.608,12.152
SCLB,mnist,212804,119504,11/22/21 11:09:08.963,12.507
SCLB,mnist,214660,121352,11/22/21 11:09:09.318,12.862
SCLB,mnist,216512,123464,11/22/21 11:09:09.673,13.217
SCLB,mnist,218368,125312,11/22/21 11:09:10.028,13.572
SCLB,mnist,220224,127160,11/22/21 11:09:10.384,13.928
SCLB,mnist,222080,129008,11/22/21 11:09:10.739,14.283
SCLB,mnist,223932,130856,11/22/21 11:09:11.094,14.638
SCLB,mnist,225788,132704,11/22/21 11:09:11.449,14.993
SCLB,mnist,227644,134552,11/22/21 11:09:11.804,15.348
SCLB,mnist,229500,136400,11/22/21 11:09:12.160,15.704
SCLB,mnist,231220,138016,11/22/21 11:09:12.515,16.059
SCLB,mnist,233076,139864,11/22/21 11:09:12.870,16.414
SCLB,mnist,234932,141712,11/22/21 11:09:13.225,16.769
SCLB,mnist,236784,143560,11/22/21 11:09:13.581,17.125
SCLB,mnist,238640,145408,11/22/21 11:09:13.936,17.48
SCLB,mnist,240496,147256,11/22/21 11:09:14.290,17.834
SCLB,mnist,242352,149104,11/22/21 11:09:14.645,18.189
SCLB,mnist,244204,150952,11/22/21 11:09:15.000,18.544
SCLB,mnist,246060,152800,11/22/21 11:09:15.354,18.898
SCLB,mnist,247916,154648,11/22/21 11:09:15.710,19.254
SCLB,mnist,249772,156496,11/22/21 11:09:16.065,19.609
SCLB,mnist,251624,158344,11/22/21 11:09:16.419,19.963
SCLB,mnist,253480,160192,11/22/21 11:09:16.774,20.318
SCLB,mnist,255072,161812,11/22/21 11:09:17.129,20.673
SCLB,mnist,256924,163656,11/22/21 11:09:17.485,21.029
SCLB,mnist,258780,165768,11/22/21 11:09:17.840,21.384
SCLB,mnist,260636,167616,11/22/21 11:09:18.196,21.74
SCLB,mnist,262492,169464,11/22/21 11:09:18.551,22.095
SCLB,mnist,264344,171312,11/22/21 11:09:18.906,22.45
SCLB,mnist,266200,173160,11/22/21 11:09:19.261,22.805
SCLB,mnist,268056,174744,11/22/21 11:09:19.616,23.16
SCLB,mnist,269912,176592,11/22/21 11:09:19.970,23.514
SCLB,mnist,271764,178704,11/22/21 11:09:20.325,23.869
SCLB,mnist,273620,180552,11/22/21 11:09:20.681,24.225
SCLB,mnist,275476,182400,11/22/21 11:09:21.036,24.58
SCLB,mnist,277332,184248,11/22/21 11:09:21.391,24.935
SCLB,mnist,279184,186096,11/22/21 11:09:21.747,25.291
SCLB,mnist,280776,187712,11/22/21 11:09:22.100,25.644
SCLB,mnist,282632,189560,11/22/21 11:09:22.455,25.999
SCLB,mnist,284484,191408,11/22/21 11:09:22.809,26.353
SCLB,mnist,286340,193256,11/22/21 11:09:23.165,26.709
SCLB,mnist,288196,195104,11/22/21 11:09:23.522,27.066
SCLB,mnist,290052,196952,11/22/21 11:09:23.879,27.423
SCLB,mnist,291904,198800,11/22/21 11:09:24.234,27.778
SCLB,mnist,293760,200648,11/22/21 11:09:24.589,28.133
SCLB,mnist,295616,202496,11/22/21 11:09:24.945,28.489
SCLB,mnist,297472,204344,11/22/21 11:09:25.301,28.845
SCLB,mnist,299324,206192,11/22/21 11:09:25.657,29.201
SCLB,mnist,301048,208040,11/22/21 11:09:26.012,29.556
SCLB,mnist,302904,209888,11/22/21 11:09:26.367,29.911
SCLB,mnist,304624,211508,11/22/21 11:09:26.722,30.266
SCLB,mnist,306480,213352,11/22/21 11:09:27.075,30.619
SCLB,mnist,308336,215200,11/22/21 11:09:27.431,30.975
SCLB,mnist,310192,217048,11/22/21 11:09:27.786,31.33
SCLB,mnist,312044,218896,11/22/21 11:09:28.141,31.685
SCLB,mnist,313900,220744,11/22/21 11:09:28.496,32.04
SCLB,mnist,315756,222592,11/22/21 11:09:28.851,32.395
SCLB,mnist,317612,224440,11/22/21 11:09:29.206,32.75
SCLB,mnist,319464,226288,11/22/21 11:09:29.561,33.105
SCLB,mnist,321320,228136,11/22/21 11:09:29.916,33.46
SCLB,mnist,323176,229984,11/22/21 11:09:30.272,33.816
SCLB,mnist,325032,231832,11/22/21 11:09:30.627,34.171
SCLB,mnist,326884,233680,11/22/21 11:09:30.983,34.527
SCLB,mnist,328740,235528,11/22/21 11:09:31.337,34.881
SCLB,mnist,330332,237144,11/22/21 11:09:31.692,35.236
SCLB,mnist,332184,238992,11/22/21 11:09:32.046,35.59
SCLB,mnist,334040,240840,11/22/21 11:09:32.401,35.945
SCLB,mnist,335896,242688,11/22/21 11:09:32.756,36.3
SCLB,mnist,337752,244536,11/22/21 11:09:33.111,36.655
SCLB,mnist,339604,246384,11/22/21 11:09:33.475,37.019
SCLB,mnist,341460,248232,11/22/21 11:09:33.830,37.374
SCLB,mnist,343316,250080,11/22/21 11:09:34.185,37.729
SCLB,mnist,345172,251928,11/22/21 11:09:34.540,38.084
SCLB,mnist,347024,253776,11/22/21 11:09:34.895,38.439
SCLB,mnist,348880,255624,11/22/21 11:09:35.250,38.794
SCLB,mnist,350736,257472,11/22/21 11:09:35.604,39.148
SCLB,mnist,352592,259320,11/22/21 11:09:35.959,39.503
SCLB,mnist,354312,261204,11/22/21 11:09:36.315,39.859
SCLB,mnist,356036,262784,11/22/21 11:09:36.667,40.211
SCLB,mnist,357892,264632,11/22/21 11:09:37.022,40.566
SCLB,mnist,359744,266480,11/22/21 11:09:37.377,40.921
SCLB,mnist,361600,268592,11/22/21 11:09:37.732,41.276
SCLB,mnist,363456,270440,11/22/21 11:09:38.087,41.631
SCLB,mnist,365312,272288,11/22/21 11:09:38.443,41.987
SCLB,mnist,367164,274136,11/22/21 11:09:38.798,42.342
SCLB,mnist,369020,275984,11/22/21 11:09:39.154,42.698
SCLB,mnist,370876,277832,11/22/21 11:09:39.509,43.053
SCLB,mnist,372732,279680,11/22/21 11:09:39.864,43.408
SCLB,mnist,374584,281528,11/22/21 11:09:40.219,43.763
SCLB,mnist,376440,283376,11/22/21 11:09:40.573,44.117
SCLB,mnist,378296,285224,11/22/21 11:09:40.928,44.472
SCLB,mnist,380020,286840,11/22/21 11:09:41.283,44.827
SCLB,mnist,381872,288688,11/22/21 11:09:41.637,45.181
SCLB,mnist,383728,290536,11/22/21 11:09:41.993,45.537
SCLB,mnist,385584,292384,11/22/21 11:09:42.348,45.892
SCLB,mnist,387440,294232,11/22/21 11:09:42.703,46.247
SCLB,mnist,389160,296080,11/22/21 11:09:43.058,46.602
SCLB,mnist,391016,297928,11/22/21 11:09:43.413,46.957
SCLB,mnist,392872,299776,11/22/21 11:09:43.768,47.312
SCLB,mnist,394724,301624,11/22/21 11:09:44.123,47.667
SCLB,mnist,396580,303472,11/22/21 11:09:44.478,48.022
SCLB,mnist,398436,305320,11/22/21 11:09:44.833,48.377
SCLB,mnist,400292,307168,11/22/21 11:09:45.188,48.732
SCLB,mnist,402144,309016,11/22/21 11:09:45.544,49.088
SCLB,mnist,404000,310864,11/22/21 11:09:45.898,49.442
SCLB,mnist,405592,312480,11/22/21 11:09:46.253,49.797
SCLB,mnist,407444,314328,11/22/21 11:09:46.608,50.152
SCLB,mnist,409300,316176,11/22/21 11:09:46.962,50.506
SCLB,mnist,411156,318024,11/22/21 11:09:47.317,50.861
SCLB,mnist,413012,319872,11/22/21 11:09:47.672,51.216
SCLB,mnist,414864,321720,11/22/21 11:09:48.027,51.571
SCLB,mnist,416720,323568,11/22/21 11:09:48.381,51.925
SCLB,mnist,418840,325680,11/22/21 11:09:48.781,52.325
SCLB,mnist,420696,327528,11/22/21 11:09:49.136,52.68
SCLB,mnist,422552,329376,11/22/21 11:09:49.491,53.035
SCLB,mnist,424404,331224,11/22/21 11:09:49.846,53.39
SCLB,mnist,426260,333072,11/22/21 11:09:50.201,53.745
SCLB,mnist,428116,334920,11/22/21 11:09:50.556,54.1
SCLB,mnist,429840,336536,11/22/21 11:09:50.908,54.452
SCLB,mnist,431692,338384,11/22/21 11:09:51.263,54.807
SCLB,mnist,433548,340232,11/22/21 11:09:51.618,55.162
SCLB,mnist,435404,342080,11/22/21 11:09:51.974,55.518
SCLB,mnist,437260,344192,11/22/21 11:09:52.329,55.873
SCLB,mnist,439112,346040,11/22/21 11:09:52.685,56.229
SCLB,mnist,440968,347888,11/22/21 11:09:53.040,56.584
SCLB,mnist,442824,349736,11/22/21 11:09:53.395,56.939
SCLB,mnist,444680,351584,11/22/21 11:09:53.752,57.296
DOCKER,emotion,179356,27024,11/22/21 13:41:57.925,0.0
DOCKER,emotion,319880,69196,11/22/21 13:41:58.264,0.339
DOCKER,emotion,325240,74108,11/22/21 13:41:58.601,0.676
DOCKER,emotion,332808,80240,11/22/21 13:41:58.938,1.013
DOCKER,emotion,417008,93956,11/22/21 13:41:59.277,1.352
DOCKER,emotion,417008,93956,11/22/21 13:41:59.629,1.704
DOCKER,emotion,417008,93956,11/22/21 13:41:59.980,2.055
DOCKER,emotion,417008,93956,11/22/21 13:42:00.331,2.406
DOCKER,emotion,417008,93956,11/22/21 13:42:00.682,2.757
DOCKER,emotion,417008,93956,11/22/21 13:42:01.034,3.109
DOCKER,emotion,417008,93956,11/22/21 13:42:01.389,3.464
DOCKER,emotion,417008,93956,11/22/21 13:42:01.740,3.815
DOCKER,emotion,417008,93956,11/22/21 13:42:02.093,4.168
DOCKER,emotion,417008,93956,11/22/21 13:42:02.445,4.52
DOCKER,emotion,417008,93956,11/22/21 13:42:02.797,4.872
DOCKER,emotion,417008,93956,11/22/21 13:42:03.148,5.223
DOCKER,emotion,417008,93956,11/22/21 13:42:03.499,5.574
DOCKER,emotion,417008,93956,11/22/21 13:42:03.850,5.925
DOCKER,emotion,417008,93956,11/22/21 13:42:04.205,6.28
DOCKER,emotion,417008,93956,11/22/21 13:42:04.557,6.632
DOCKER,emotion,417008,93956,11/22/21 13:42:04.907,6.982
DOCKER,emotion,417008,93956,11/22/21 13:42:05.258,7.333
DOCKER,emotion,417008,93956,11/22/21 13:42:05.610,7.685
DOCKER,emotion,417008,93956,11/22/21 13:42:05.961,8.036
DOCKER,emotion,417008,93956,11/22/21 13:42:06.317,8.392
DOCKER,emotion,417008,93956,11/22/21 13:42:06.669,8.744
DOCKER,emotion,417008,93956,11/22/21 13:42:07.020,9.095
DOCKER,emotion,417008,93956,11/22/21 13:42:07.372,9.447
DOCKER,emotion,417008,93956,11/22/21 13:42:07.725,9.8
