depl,model,pcpu ,tcpu,p_timestamp,t_timestamp,p_time,t_time
DOCKER,cifar10,0.6,118.8,12/03/21 21:35:10.867,12/03/21 21:35:10.627,32.54,32.515
DOCKER,cifar10,0.61,200.0,12/03/21 21:35:11.295,12/03/21 21:35:11.061,32.968,32.949
DOCKER,cifar10,0.62,193.3,12/03/21 21:35:11.731,12/03/21 21:35:11.494,33.404,33.382
DOCKER,cifar10,0.63,193.3,12/03/21 21:35:12.159,12/03/21 21:35:11.928,33.832,33.816
DOCKER,cifar10,0.63,187.5,12/03/21 21:35:12.591,12/03/21 21:35:12.356,34.264,34.244
DOCKER,cifar10,0.64,193.3,12/03/21 21:35:13.024,12/03/21 21:35:12.789,34.697,34.677
DOCKER,cifar10,0.65,200.0,12/03/21 21:35:13.461,12/03/21 21:35:13.225,35.134,35.113
DOCKER,cifar10,0.66,200.0,12/03/21 21:35:13.894,12/03/21 21:35:13.660,35.567,35.548
DOCKER,cifar10,0.67,181.2,12/03/21 21:35:14.322,12/03/21 21:35:14.092,35.995,35.98
DOCKER,cifar10,0.68,181.2,12/03/21 21:35:14.751,12/03/21 21:35:14.522,36.424,36.41
DOCKER,cifar10,0.68,200.0,12/03/21 21:35:15.180,12/03/21 21:35:14.950,36.853,36.838
DOCKER,cifar10,0.69,200.0,12/03/21 21:35:15.614,12/03/21 21:35:15.379,37.287,37.267
DOCKER,cifar10,0.7,187.5,12/03/21 21:35:16.052,12/03/21 21:35:15.816,37.725,37.704
DOCKER,cifar10,0.71,193.3,12/03/21 21:35:16.489,12/03/21 21:35:16.254,38.162,38.142
DOCKER,cifar10,0.72,200.0,12/03/21 21:35:16.925,12/03/21 21:35:16.690,38.598,38.578
DOCKER,cifar10,0.73,200.0,12/03/21 21:35:17.355,12/03/21 21:35:17.122,39.028,39.01
DOCKER,cifar10,0.73,200.0,12/03/21 21:35:17.789,12/03/21 21:35:17.552,39.462,39.44
DOCKER,cifar10,0.74,193.3,12/03/21 21:35:18.227,12/03/21 21:35:17.990,39.9,39.878
DOCKER,cifar10,0.75,193.3,12/03/21 21:35:18.667,12/03/21 21:35:18.427,40.34,40.315
DOCKER,cifar10,0.76,187.5,12/03/21 21:35:19.103,12/03/21 21:35:18.868,40.776,40.756
DOCKER,cifar10,0.77,193.3,12/03/21 21:35:19.538,12/03/21 21:35:19.303,41.211,41.191
DOCKER,cifar10,0.78,181.2,12/03/21 21:35:19.977,12/03/21 21:35:19.736,41.65,41.624
DOCKER,cifar10,0.78,193.3,12/03/21 21:35:20.417,12/03/21 21:35:20.184,42.09,42.072
DOCKER,cifar10,0.79,200.0,12/03/21 21:35:20.853,12/03/21 21:35:20.619,42.526,42.507
DOCKER,cifar10,0.8,100.0,12/03/21 21:35:21.264,12/03/21 21:35:21.047,42.937,42.935
SCLB,yolov4,0.0,0.0,12/03/21 21:01:18.070,12/03/21 21:01:17.859,0.0,0.0
SCLB,yolov4,0.0,20.0,12/03/21 21:01:18.477,12/03/21 21:01:18.267,0.407,0.408
SCLB,yolov4,0.0,20.0,12/03/21 21:01:18.888,12/03/21 21:01:18.674,0.818,0.815
SCLB,yolov4,0.0,13.3,12/03/21 21:01:19.299,12/03/21 21:01:19.087,1.229,1.228
SCLB,yolov4,0.01,100.0,12/03/21 21:01:19.811,12/03/21 21:01:19.520,1.741,1.661
SCLB,yolov4,0.01,100.0,12/03/21 21:01:20.276,12/03/21 21:01:20.048,2.206,2.189
SCLB,yolov4,0.02,93.8,12/03/21 21:01:20.717,12/03/21 21:01:20.499,2.647,2.64
SCLB,yolov4,0.02,100.0,12/03/21 21:01:21.148,12/03/21 21:01:20.927,3.078,3.068
SCLB,yolov4,0.03,93.3,12/03/21 21:01:21.577,12/03/21 21:01:21.359,3.507,3.5
SCLB,yolov4,0.03,93.8,12/03/21 21:01:21.979,12/03/21 21:01:21.768,3.909,3.909
SCLB,yolov4,0.04,93.3,12/03/21 21:01:22.404,12/03/21 21:01:22.185,4.334,4.326
SCLB,yolov4,0.04,93.3,12/03/21 21:01:22.831,12/03/21 21:01:22.611,4.761,4.752
SCLB,yolov4,0.05,100.0,12/03/21 21:01:23.227,12/03/21 21:01:23.022,5.157,5.163
SCLB,yolov4,0.05,93.3,12/03/21 21:01:23.645,12/03/21 21:01:23.427,5.575,5.568
SCLB,yolov4,0.06,93.3,12/03/21 21:01:24.074,12/03/21 21:01:23.852,6.004,5.993
SCLB,yolov4,0.06,100.0,12/03/21 21:01:24.472,12/03/21 21:01:24.267,6.402,6.408
SCLB,yolov4,0.07,93.8,12/03/21 21:01:24.888,12/03/21 21:01:24.670,6.818,6.811
SCLB,yolov4,0.07,93.3,12/03/21 21:01:25.316,12/03/21 21:01:25.095,7.246,7.236
SCLB,yolov4,0.08,100.0,12/03/21 21:01:25.715,12/03/21 21:01:25.513,7.645,7.654
SCLB,yolov4,0.08,87.5,12/03/21 21:01:26.128,12/03/21 21:01:25.911,8.058,8.052
SCLB,yolov4,0.09,100.0,12/03/21 21:01:26.557,12/03/21 21:01:26.336,8.487,8.477
SCLB,yolov4,0.09,93.3,12/03/21 21:01:26.959,12/03/21 21:01:26.755,8.889,8.896
SCLB,yolov4,0.1,93.3,12/03/21 21:01:27.367,12/03/21 21:01:27.151,9.297,9.292
SCLB,yolov4,0.1,93.3,12/03/21 21:01:27.791,12/03/21 21:01:27.570,9.721,9.711
SCLB,yolov4,0.11,93.3,12/03/21 21:01:28.199,12/03/21 21:01:27.994,10.129,10.135
SCLB,yolov4,0.11,93.3,12/03/21 21:01:28.605,12/03/21 21:01:28.390,10.535,10.531
SCLB,yolov4,0.12,93.3,12/03/21 21:01:29.028,12/03/21 21:01:28.808,10.958,10.949
SCLB,yolov4,0.12,93.3,12/03/21 21:01:29.443,12/03/21 21:01:29.233,11.373,11.374
SCLB,yolov4,0.13,87.5,12/03/21 21:01:29.847,12/03/21 21:01:29.636,11.777,11.777
SCLB,yolov4,0.13,93.3,12/03/21 21:01:30.275,12/03/21 21:01:30.054,12.205,12.195
SCLB,yolov4,0.14,93.3,12/03/21 21:01:30.704,12/03/21 21:01:30.487,12.634,12.628
SCLB,yolov4,0.14,93.3,12/03/21 21:01:31.104,12/03/21 21:01:30.894,13.034,13.035
SCLB,yolov4,0.14,93.3,12/03/21 21:01:31.526,12/03/21 21:01:31.308,13.456,13.449
SCLB,yolov4,0.15,86.7,12/03/21 21:01:31.955,12/03/21 21:01:31.734,13.885,13.875
SCLB,yolov4,0.15,100.0,12/03/21 21:01:32.367,12/03/21 21:01:32.158,14.297,14.299
SCLB,yolov4,0.16,100.0,12/03/21 21:01:32.790,12/03/21 21:01:32.572,14.72,14.713
SCLB,yolov4,0.16,93.8,12/03/21 21:01:33.219,12/03/21 21:01:32.998,15.149,15.139
SCLB,yolov4,0.17,100.0,12/03/21 21:01:33.615,12/03/21 21:01:33.409,15.545,15.55
SCLB,yolov4,0.17,100.0,12/03/21 21:01:34.032,12/03/21 21:01:33.814,15.962,15.955
SCLB,yolov4,0.18,87.5,12/03/21 21:01:34.469,12/03/21 21:01:34.248,16.399,16.389
SCLB,yolov4,0.18,100.0,12/03/21 21:01:34.868,12/03/21 21:01:34.662,16.798,16.803
SCLB,yolov4,0.19,100.0,12/03/21 21:01:35.282,12/03/21 21:01:35.066,17.212,17.207
SCLB,yolov4,0.19,93.3,12/03/21 21:01:35.708,12/03/21 21:01:35.488,17.638,17.629
SCLB,yolov4,0.2,100.0,12/03/21 21:01:36.109,12/03/21 21:01:35.905,18.039,18.046
SCLB,yolov4,0.2,87.5,12/03/21 21:01:36.519,12/03/21 21:01:36.301,18.449,18.442
SCLB,yolov4,0.21,93.3,12/03/21 21:01:36.943,12/03/21 21:01:36.724,18.873,18.865
SCLB,yolov4,0.21,100.0,12/03/21 21:01:37.359,12/03/21 21:01:37.150,19.289,19.291
SCLB,yolov4,0.22,93.3,12/03/21 21:01:37.763,12/03/21 21:01:37.550,19.693,19.691
SCLB,yolov4,0.22,100.0,12/03/21 21:01:38.191,12/03/21 21:01:37.971,20.121,20.112
SCLB,yolov4,0.23,93.3,12/03/21 21:01:38.615,12/03/21 21:01:38.398,20.545,20.539
SCLB,yolov4,0.23,100.0,12/03/21 21:01:39.016,12/03/21 21:01:38.807,20.946,20.948
SCLB,yolov4,0.24,100.0,12/03/21 21:01:39.437,12/03/21 21:01:39.220,21.367,21.361
SCLB,yolov4,0.24,93.3,12/03/21 21:01:39.864,12/03/21 21:01:39.644,21.794,21.785
SCLB,yolov4,0.25,100.0,12/03/21 21:01:40.260,12/03/21 21:01:40.058,22.19,22.199
SCLB,yolov4,0.25,87.5,12/03/21 21:01:40.667,12/03/21 21:01:40.453,22.597,22.594
SCLB,yolov4,0.26,93.3,12/03/21 21:01:41.092,12/03/21 21:01:40.871,23.022,23.012
SCLB,yolov4,0.26,93.3,12/03/21 21:01:41.501,12/03/21 21:01:41.295,23.431,23.436
SCLB,yolov4,0.27,100.0,12/03/21 21:01:41.921,12/03/21 21:01:41.692,23.851,23.833
SCLB,yolov4,0.27,100.0,12/03/21 21:01:42.480,12/03/21 21:01:42.214,24.41,24.355
SCLB,yolov4,0.28,100.0,12/03/21 21:01:43.036,12/03/21 21:01:42.775,24.966,24.916
SCLB,yolov4,0.28,100.0,12/03/21 21:01:43.586,12/03/21 21:01:43.328,25.516,25.469
SCLB,yolov4,0.28,26.7,12/03/21 21:01:44.008,12/03/21 21:01:43.784,25.938,25.925
SCLB,yolov4,0.29,33.3,12/03/21 21:01:44.412,12/03/21 21:01:44.204,26.342,26.345
SCLB,yolov4,0.29,93.3,12/03/21 21:01:44.840,12/03/21 21:01:44.619,26.77,26.76
SCLB,yolov4,0.3,100.0,12/03/21 21:01:45.242,12/03/21 21:01:45.039,27.172,27.18
SCLB,yolov4,0.3,93.3,12/03/21 21:01:45.651,12/03/21 21:01:45.435,27.581,27.576
SCLB,yolov4,0.31,93.3,12/03/21 21:01:46.075,12/03/21 21:01:45.855,28.005,27.996
SCLB,yolov4,0.31,93.3,12/03/21 21:01:46.491,12/03/21 21:01:46.286,28.421,28.427
SCLB,yolov4,0.32,93.3,12/03/21 21:01:46.903,12/03/21 21:01:46.686,28.833,28.827
SCLB,yolov4,0.32,93.8,12/03/21 21:01:47.328,12/03/21 21:01:47.108,29.258,29.249
SCLB,yolov4,0.32,93.3,12/03/21 21:01:47.744,12/03/21 21:01:47.533,29.674,29.674
SCLB,yolov4,0.33,66.7,12/03/21 21:01:48.152,12/03/21 21:01:47.944,30.082,30.085
SCLB,yolov4,0.33,86.7,12/03/21 21:01:48.579,12/03/21 21:01:48.353,30.509,30.494
SCLB,yolov4,0.34,93.3,12/03/21 21:01:49.003,12/03/21 21:01:48.789,30.933,30.93
SCLB,yolov4,0.34,100.0,12/03/21 21:01:49.404,12/03/21 21:01:49.192,31.334,31.333
SCLB,yolov4,0.35,93.8,12/03/21 21:01:49.842,12/03/21 21:01:49.610,31.772,31.751
SCLB,yolov4,0.35,93.3,12/03/21 21:01:50.263,12/03/21 21:01:50.053,32.193,32.194
SCLB,yolov4,0.36,87.5,12/03/21 21:01:50.669,12/03/21 21:01:50.455,32.599,32.596
SCLB,yolov4,0.36,86.7,12/03/21 21:01:51.093,12/03/21 21:01:50.874,33.023,33.015
SCLB,yolov4,0.37,100.0,12/03/21 21:01:51.517,12/03/21 21:01:51.300,33.447,33.441
SCLB,yolov4,0.37,93.3,12/03/21 21:01:51.922,12/03/21 21:01:51.712,33.852,33.853
SCLB,yolov4,0.38,100.0,12/03/21 21:01:52.345,12/03/21 21:01:52.127,34.275,34.268
SCLB,yolov4,0.38,93.3,12/03/21 21:01:52.773,12/03/21 21:01:52.553,34.703,34.694
SCLB,yolov4,0.39,93.3,12/03/21 21:01:53.184,12/03/21 21:01:52.966,35.114,35.107
SCLB,yolov4,0.39,93.8,12/03/21 21:01:53.609,12/03/21 21:01:53.390,35.539,35.531
SCLB,yolov4,0.4,87.5,12/03/21 21:01:54.040,12/03/21 21:01:53.819,35.97,35.96
SCLB,yolov4,0.4,93.3,12/03/21 21:01:54.437,12/03/21 21:01:54.235,36.367,36.376
SCLB,yolov4,0.41,93.3,12/03/21 21:01:54.847,12/03/21 21:01:54.630,36.777,36.771
SCLB,yolov4,0.41,93.3,12/03/21 21:01:55.272,12/03/21 21:01:55.051,37.202,37.192
SCLB,yolov4,0.41,100.0,12/03/21 21:01:55.688,12/03/21 21:01:55.478,37.618,37.619
SCLB,yolov4,0.42,93.3,12/03/21 21:01:56.102,12/03/21 21:01:55.884,38.032,38.025
SCLB,yolov4,0.42,93.3,12/03/21 21:01:56.527,12/03/21 21:01:56.307,38.457,38.448
SCLB,yolov4,0.43,93.3,12/03/21 21:01:56.953,12/03/21 21:01:56.735,38.883,38.876
SCLB,yolov4,0.43,100.0,12/03/21 21:01:57.354,12/03/21 21:01:57.144,39.284,39.285
SCLB,yolov4,0.44,93.3,12/03/21 21:01:57.775,12/03/21 21:01:57.556,39.705,39.697
SCLB,yolov4,0.44,87.5,12/03/21 21:01:58.209,12/03/21 21:01:57.987,40.139,40.128
SCLB,yolov4,0.45,100.0,12/03/21 21:01:58.607,12/03/21 21:01:58.402,40.537,40.543
SCLB,yolov4,0.45,100.0,12/03/21 21:01:59.024,12/03/21 21:01:58.807,40.954,40.948
SCLB,yolov4,0.46,100.0,12/03/21 21:01:59.453,12/03/21 21:01:59.231,41.383,41.372
SCLB,yolov4,0.46,100.0,12/03/21 21:01:59.855,12/03/21 21:01:59.651,41.785,41.792
SCLB,yolov4,0.47,87.5,12/03/21 21:02:00.270,12/03/21 21:02:00.051,42.2,42.192
SCLB,yolov4,0.47,87.5,12/03/21 21:02:00.700,12/03/21 21:02:00.478,42.63,42.619
SCLB,yolov4,0.48,93.3,12/03/21 21:02:01.110,12/03/21 21:02:00.903,43.04,43.044
SCLB,yolov4,0.48,93.3,12/03/21 21:02:01.525,12/03/21 21:02:01.308,43.455,43.449
SCLB,yolov4,0.49,93.3,12/03/21 21:02:01.951,12/03/21 21:02:01.731,43.881,43.872
SCLB,yolov4,0.49,93.3,12/03/21 21:02:02.374,12/03/21 21:02:02.159,44.304,44.3
SCLB,yolov4,0.5,93.8,12/03/21 21:02:02.780,12/03/21 21:02:02.566,44.71,44.707
SCLB,yolov4,0.5,87.5,12/03/21 21:02:03.209,12/03/21 21:02:02.990,45.139,45.131
SCLB,yolov4,0.51,100.0,12/03/21 21:02:03.635,12/03/21 21:02:03.417,45.565,45.558
SCLB,yolov4,0.51,93.3,12/03/21 21:02:04.039,12/03/21 21:02:03.826,45.969,45.967
SCLB,yolov4,0.51,46.7,12/03/21 21:02:04.462,12/03/21 21:02:04.242,46.392,46.383
SCLB,yolov4,0.52,93.3,12/03/21 21:02:04.894,12/03/21 21:02:04.671,46.824,46.812
SCLB,yolov4,0.52,66.7,12/03/21 21:02:05.325,12/03/21 21:02:05.104,47.255,47.245
SCLB,yolov4,0.52,60.0,12/03/21 21:02:05.734,12/03/21 21:02:05.523,47.664,47.664
SCLB,yolov4,0.53,93.3,12/03/21 21:02:06.148,12/03/21 21:02:05.943,48.078,48.084
SCLB,yolov4,0.53,93.8,12/03/21 21:02:06.557,12/03/21 21:02:06.340,48.487,48.481
SCLB,yolov4,0.54,86.7,12/03/21 21:02:06.981,12/03/21 21:02:06.761,48.911,48.902
SCLB,yolov4,0.54,100.0,12/03/21 21:02:07.403,12/03/21 21:02:07.190,49.333,49.331
SCLB,yolov4,0.55,87.5,12/03/21 21:02:07.807,12/03/21 21:02:07.594,49.737,49.735
SCLB,yolov4,0.55,100.0,12/03/21 21:02:08.232,12/03/21 21:02:08.012,50.162,50.153
SCLB,yolov4,0.56,100.0,12/03/21 21:02:08.663,12/03/21 21:02:08.440,50.593,50.581
SCLB,yolov4,0.56,100.0,12/03/21 21:02:09.067,12/03/21 21:02:08.857,50.997,50.998
SCLB,yolov4,0.57,100.0,12/03/21 21:02:09.491,12/03/21 21:02:09.273,51.421,51.414
SCLB,yolov4,0.57,93.3,12/03/21 21:02:09.923,12/03/21 21:02:09.699,51.853,51.84
SCLB,yolov4,0.58,100.0,12/03/21 21:02:10.329,12/03/21 21:02:10.124,52.259,52.265
SCLB,yolov4,0.58,93.3,12/03/21 21:02:10.744,12/03/21 21:02:10.527,52.674,52.668
SCLB,yolov4,0.59,93.3,12/03/21 21:02:11.176,12/03/21 21:02:10.955,53.106,53.096
SCLB,yolov4,0.59,87.5,12/03/21 21:02:11.585,12/03/21 21:02:11.379,53.515,53.52
SCLB,yolov4,0.6,93.3,12/03/21 21:02:11.992,12/03/21 21:02:11.776,53.922,53.917
SCLB,yolov4,0.6,93.3,12/03/21 21:02:12.414,12/03/21 21:02:12.195,54.344,54.336
SCLB,yolov4,0.61,100.0,12/03/21 21:02:12.840,12/03/21 21:02:12.626,54.77,54.767
SCLB,yolov4,0.61,93.3,12/03/21 21:02:13.242,12/03/21 21:02:13.030,55.172,55.171
SCLB,yolov4,0.62,93.3,12/03/21 21:02:13.671,12/03/21 21:02:13.452,55.601,55.593
SCLB,yolov4,0.62,81.2,12/03/21 21:02:14.098,12/03/21 21:02:13.878,56.028,56.019
SCLB,yolov4,0.63,100.0,12/03/21 21:02:14.501,12/03/21 21:02:14.298,56.431,56.439
SCLB,yolov4,0.63,100.0,12/03/21 21:02:14.916,12/03/21 21:02:14.696,56.846,56.837
SCLB,yolov4,0.63,93.3,12/03/21 21:02:15.342,12/03/21 21:02:15.121,57.272,57.262
SCLB,yolov4,0.64,100.0,12/03/21 21:02:15.759,12/03/21 21:02:15.548,57.689,57.689
SCLB,yolov4,0.64,100.0,12/03/21 21:02:16.161,12/03/21 21:02:15.950,58.091,58.091
SCLB,yolov4,0.65,93.3,12/03/21 21:02:16.588,12/03/21 21:02:16.368,58.518,58.509
SCLB,yolov4,0.65,93.3,12/03/21 21:02:17.022,12/03/21 21:02:16.799,58.952,58.94
SCLB,cifar10,0.0,0.0,12/03/21 23:43:31.132,12/03/21 23:43:30.919,0.0,0.0
SCLB,cifar10,0.0,86.7,12/03/21 23:43:31.546,12/03/21 23:43:31.332,0.414,0.413
SCLB,cifar10,0.0,93.3,12/03/21 23:43:31.974,12/03/21 23:43:31.754,0.842,0.835
SCLB,cifar10,0.01,93.8,12/03/21 23:43:32.401,12/03/21 23:43:32.180,1.269,1.261
SCLB,cifar10,0.01,93.8,12/03/21 23:43:32.830,12/03/21 23:43:32.609,1.698,1.69
SCLB,cifar10,0.01,87.5,12/03/21 23:43:33.258,12/03/21 23:43:33.038,2.126,2.119
SCLB,cifar10,0.01,93.3,12/03/21 23:43:33.687,12/03/21 23:43:33.466,2.555,2.547
SCLB,cifar10,0.02,93.3,12/03/21 23:43:34.115,12/03/21 23:43:33.896,2.983,2.977
SCLB,cifar10,0.02,93.3,12/03/21 23:43:34.545,12/03/21 23:43:34.324,3.413,3.405
SCLB,cifar10,0.02,86.7,12/03/21 23:43:34.975,12/03/21 23:43:34.754,3.843,3.835
SCLB,cifar10,0.02,100.0,12/03/21 23:43:35.407,12/03/21 23:43:35.182,4.275,4.263
SCLB,cifar10,0.02,93.3,12/03/21 23:43:35.837,12/03/21 23:43:35.618,4.705,4.699
SCLB,cifar10,0.03,93.3,12/03/21 23:43:36.265,12/03/21 23:43:36.043,5.133,5.124
SCLB,cifar10,0.03,93.3,12/03/21 23:43:36.692,12/03/21 23:43:36.471,5.56,5.552
SCLB,cifar10,0.03,93.3,12/03/21 23:43:37.121,12/03/21 23:43:36.901,5.989,5.982
SCLB,cifar10,0.03,86.7,12/03/21 23:43:37.551,12/03/21 23:43:37.330,6.419,6.411
SCLB,cifar10,0.04,93.3,12/03/21 23:43:37.978,12/03/21 23:43:37.757,6.846,6.838
SCLB,cifar10,0.04,100.0,12/03/21 23:43:38.406,12/03/21 23:43:38.186,7.274,7.267
SCLB,cifar10,0.04,86.7,12/03/21 23:43:38.835,12/03/21 23:43:38.614,7.703,7.695
SCLB,cifar10,0.04,93.3,12/03/21 23:43:39.264,12/03/21 23:43:39.044,8.132,8.125
SCLB,cifar10,0.04,93.3,12/03/21 23:43:39.694,12/03/21 23:43:39.474,8.562,8.555
SCLB,cifar10,0.05,93.3,12/03/21 23:43:40.122,12/03/21 23:43:39.903,8.99,8.984
SCLB,cifar10,0.05,100.0,12/03/21 23:43:40.548,12/03/21 23:43:40.328,9.416,9.409
SCLB,cifar10,0.05,100.0,12/03/21 23:43:40.973,12/03/21 23:43:40.755,9.841,9.836
SCLB,cifar10,0.05,46.7,12/03/21 23:43:41.393,12/03/21 23:43:41.181,10.261,10.262
SCLB,cifar10,0.05,73.3,12/03/21 23:43:41.826,12/03/21 23:43:41.603,10.694,10.684
SCLB,cifar10,0.06,93.3,12/03/21 23:43:42.249,12/03/21 23:43:42.042,11.117,11.123
SCLB,cifar10,0.06,80.0,12/03/21 23:43:42.659,12/03/21 23:43:42.450,11.527,11.531
SCLB,cifar10,0.06,66.7,12/03/21 23:43:43.082,12/03/21 23:43:42.861,11.95,11.942
SCLB,cifar10,0.06,93.8,12/03/21 23:43:43.508,12/03/21 23:43:43.289,12.376,12.37
SCLB,cifar10,0.06,93.3,12/03/21 23:43:43.935,12/03/21 23:43:43.715,12.803,12.796
SCLB,cifar10,0.07,93.3,12/03/21 23:43:44.364,12/03/21 23:43:44.143,13.232,13.224
SCLB,cifar10,0.07,100.0,12/03/21 23:43:44.794,12/03/21 23:43:44.574,13.662,13.655
SCLB,cifar10,0.07,93.8,12/03/21 23:43:45.221,12/03/21 23:43:45.002,14.089,14.083
SCLB,cifar10,0.07,93.8,12/03/21 23:43:45.691,12/03/21 23:43:45.429,14.559,14.51
SCLB,cifar10,0.08,87.5,12/03/21 23:43:46.122,12/03/21 23:43:45.900,14.99,14.981
SCLB,cifar10,0.08,87.5,12/03/21 23:43:46.551,12/03/21 23:43:46.328,15.419,15.409
SCLB,cifar10,0.08,93.3,12/03/21 23:43:46.977,12/03/21 23:43:46.757,15.845,15.838
SCLB,cifar10,0.08,93.3,12/03/21 23:43:47.404,12/03/21 23:43:47.184,16.272,16.265
SCLB,cifar10,0.08,100.0,12/03/21 23:43:47.830,12/03/21 23:43:47.611,16.698,16.692
SCLB,cifar10,0.09,93.3,12/03/21 23:43:48.261,12/03/21 23:43:48.041,17.129,17.122
SCLB,cifar10,0.09,86.7,12/03/21 23:43:48.691,12/03/21 23:43:48.471,17.559,17.552
SCLB,cifar10,0.09,93.8,12/03/21 23:43:49.120,12/03/21 23:43:48.900,17.988,17.981
SCLB,cifar10,0.09,93.3,12/03/21 23:43:49.548,12/03/21 23:43:49.328,18.416,18.409
SCLB,cifar10,0.1,100.0,12/03/21 23:43:49.975,12/03/21 23:43:49.755,18.843,18.836
SCLB,cifar10,0.1,93.3,12/03/21 23:43:50.405,12/03/21 23:43:50.184,19.273,19.265
SCLB,cifar10,0.1,93.3,12/03/21 23:43:50.831,12/03/21 23:43:50.610,19.699,19.691
SCLB,cifar10,0.1,93.3,12/03/21 23:43:51.257,12/03/21 23:43:51.038,20.125,20.119
SCLB,cifar10,0.1,93.3,12/03/21 23:43:51.687,12/03/21 23:43:51.466,20.555,20.547
SCLB,cifar10,0.11,100.0,12/03/21 23:43:52.114,12/03/21 23:43:51.893,20.982,20.974
SCLB,cifar10,0.11,100.0,12/03/21 23:43:52.542,12/03/21 23:43:52.321,21.41,21.402
SCLB,cifar10,0.11,87.5,12/03/21 23:43:52.969,12/03/21 23:43:52.749,21.837,21.83
SCLB,cifar10,0.11,100.0,12/03/21 23:43:53.395,12/03/21 23:43:53.176,22.263,22.257
SCLB,cifar10,0.12,93.3,12/03/21 23:43:53.823,12/03/21 23:43:53.602,22.691,22.683
SCLB,cifar10,0.12,93.3,12/03/21 23:43:54.248,12/03/21 23:43:54.028,23.116,23.109
SCLB,cifar10,0.12,93.8,12/03/21 23:43:54.678,12/03/21 23:43:54.456,23.546,23.537
SCLB,cifar10,0.12,100.0,12/03/21 23:43:55.107,12/03/21 23:43:54.886,23.975,23.967
SCLB,cifar10,0.13,86.7,12/03/21 23:43:55.537,12/03/21 23:43:55.316,24.405,24.397
SCLB,cifar10,0.13,93.3,12/03/21 23:43:55.964,12/03/21 23:43:55.744,24.832,24.825
SCLB,cifar10,0.13,100.0,12/03/21 23:43:56.391,12/03/21 23:43:56.172,25.259,25.253
SCLB,cifar10,0.13,87.5,12/03/21 23:43:56.818,12/03/21 23:43:56.598,25.686,25.679
SCLB,cifar10,0.13,93.3,12/03/21 23:43:57.247,12/03/21 23:43:57.028,26.115,26.109
SCLB,cifar10,0.14,100.0,12/03/21 23:43:57.677,12/03/21 23:43:57.457,26.545,26.538
SCLB,cifar10,0.14,100.0,12/03/21 23:43:58.105,12/03/21 23:43:57.884,26.973,26.965
SCLB,cifar10,0.14,66.7,12/03/21 23:43:58.533,12/03/21 23:43:58.312,27.401,27.393
SCLB,cifar10,0.14,100.0,12/03/21 23:43:58.960,12/03/21 23:43:58.739,27.828,27.82
SCLB,cifar10,0.15,93.8,12/03/21 23:43:59.390,12/03/21 23:43:59.168,28.258,28.249
SCLB,cifar10,0.15,93.8,12/03/21 23:43:59.819,12/03/21 23:43:59.599,28.687,28.68
SCLB,cifar10,0.15,93.3,12/03/21 23:44:00.247,12/03/21 23:44:00.026,29.115,29.107
SCLB,cifar10,0.15,100.0,12/03/21 23:44:00.676,12/03/21 23:44:00.455,29.544,29.536
SCLB,cifar10,0.15,93.3,12/03/21 23:44:01.104,12/03/21 23:44:00.882,29.972,29.963
SCLB,cifar10,0.16,93.3,12/03/21 23:44:01.532,12/03/21 23:44:01.310,30.4,30.391
SCLB,cifar10,0.16,93.3,12/03/21 23:44:01.962,12/03/21 23:44:01.742,30.83,30.823
SCLB,cifar10,0.16,93.3,12/03/21 23:44:02.388,12/03/21 23:44:02.168,31.256,31.249
SCLB,cifar10,0.16,93.3,12/03/21 23:44:02.813,12/03/21 23:44:02.595,31.681,31.676
SCLB,cifar10,0.17,93.8,12/03/21 23:44:03.239,12/03/21 23:44:03.020,32.107,32.101
SCLB,cifar10,0.17,25.0,12/03/21 23:44:03.660,12/03/21 23:44:03.449,32.528,32.53
SCLB,cifar10,0.17,73.3,12/03/21 23:44:04.079,12/03/21 23:44:03.854,32.947,32.935
SCLB,cifar10,0.17,80.0,12/03/21 23:44:04.504,12/03/21 23:44:04.284,33.372,33.365
SCLB,cifar10,0.17,73.3,12/03/21 23:44:04.922,12/03/21 23:44:04.703,33.79,33.784
SCLB,cifar10,0.17,73.3,12/03/21 23:44:05.350,12/03/21 23:44:05.130,34.218,34.211
SCLB,cifar10,0.18,43.8,12/03/21 23:44:05.781,12/03/21 23:44:05.561,34.649,34.642
SCLB,cifar10,0.18,93.3,12/03/21 23:44:06.206,12/03/21 23:44:05.986,35.074,35.067
SCLB,cifar10,0.18,93.3,12/03/21 23:44:06.632,12/03/21 23:44:06.413,35.5,35.494
SCLB,cifar10,0.18,93.3,12/03/21 23:44:07.060,12/03/21 23:44:06.840,35.928,35.921
SCLB,cifar10,0.18,93.8,12/03/21 23:44:07.489,12/03/21 23:44:07.268,36.357,36.349
SCLB,cifar10,0.19,93.3,12/03/21 23:44:07.915,12/03/21 23:44:07.695,36.783,36.776
SCLB,cifar10,0.19,93.3,12/03/21 23:44:08.343,12/03/21 23:44:08.122,37.211,37.203
SCLB,cifar10,0.19,93.3,12/03/21 23:44:08.772,12/03/21 23:44:08.550,37.64,37.631
SCLB,cifar10,0.19,87.5,12/03/21 23:44:09.199,12/03/21 23:44:08.979,38.067,38.06
SCLB,cifar10,0.2,93.3,12/03/21 23:44:09.628,12/03/21 23:44:09.408,38.496,38.489
SCLB,cifar10,0.2,100.0,12/03/21 23:44:10.055,12/03/21 23:44:09.834,38.923,38.915
