depl,model,rss(kb),vsz(kb),timestamp,time
DOCKER,yolov4,503296,176464,12/04/21 00:05:06.516,42.431
DOCKER,yolov4,503296,176464,12/04/21 00:05:06.939,42.854
DOCKER,yolov4,503296,176464,12/04/21 00:05:07.364,43.279
DOCKER,yolov4,503296,176464,12/04/21 00:05:07.789,43.704
DOCKER,yolov4,503296,176464,12/04/21 00:05:08.214,44.129
DOCKER,yolov4,503296,176808,12/04/21 00:05:08.631,44.546
DOCKER,yolov4,0,0,12/04/21 00:05:09.042,44.957
ONNX,mnist,173100,19520,12/03/21 23:41:29.901,0.0
ONNX,mnist,312644,45460,12/03/21 23:41:30.304,0.403
ONNX,mnist,325656,66220,12/03/21 23:41:30.705,0.804
ONNX,mnist,327104,67740,12/03/21 23:41:31.099,1.198
ONNX,mnist,331696,71280,12/03/21 23:41:31.496,1.595
ONNX,mnist,337496,77008,12/03/21 23:41:31.898,1.997
ONNX,mnist,405600,81024,12/03/21 23:41:32.304,2.403
ONNX,mnist,412288,90048,12/03/21 23:41:32.722,2.821
ONNX,mnist,412288,90048,12/03/21 23:41:33.151,3.25
ONNX,mnist,412288,90048,12/03/21 23:41:33.580,3.679
ONNX,mnist,412288,90048,12/03/21 23:41:34.017,4.116
ONNX,mnist,412288,90048,12/03/21 23:41:34.444,4.543
ONNX,mnist,412288,90048,12/03/21 23:41:34.875,4.974
ONNX,mnist,412288,90048,12/03/21 23:41:35.305,5.404
ONNX,mnist,412288,90048,12/03/21 23:41:35.732,5.831
ONNX,mnist,412288,90048,12/03/21 23:41:36.168,6.267
ONNX,mnist,412288,90048,12/03/21 23:41:36.598,6.697
ONNX,mnist,412288,90048,12/03/21 23:41:37.028,7.127
ONNX,mnist,412288,90048,12/03/21 23:41:37.454,7.553
ONNX,mnist,412288,90048,12/03/21 23:41:37.886,7.985
ONNX,mnist,412288,90048,12/03/21 23:41:38.315,8.414
ONNX,mnist,412288,90048,12/03/21 23:41:38.747,8.846
ONNX,mnist,412288,90048,12/03/21 23:41:39.180,9.279
ONNX,mnist,412288,90048,12/03/21 23:41:39.613,9.712
ONNX,mnist,412288,90048,12/03/21 23:41:40.046,10.145
ONNX,mnist,412288,90048,12/03/21 23:41:40.480,10.579
ONNX,mnist,412288,90048,12/03/21 23:41:40.910,11.009
ONNX,mnist,412288,90048,12/03/21 23:41:41.337,11.436
ONNX,mnist,412288,90048,12/03/21 23:41:41.767,11.866
ONNX,mnist,412288,90048,12/03/21 23:41:42.199,12.298
ONNX,mnist,412288,90048,12/03/21 23:41:42.632,12.731
ONNX,mnist,412288,90048,12/03/21 23:41:43.063,13.162
ONNX,mnist,412288,90048,12/03/21 23:41:43.491,13.59
ONNX,mnist,412288,90048,12/03/21 23:41:43.928,14.027
ONNX,mnist,412288,90048,12/03/21 23:41:44.355,14.454
ONNX,mnist,412288,90048,12/03/21 23:41:44.783,14.882
ONNX,mnist,412288,90048,12/03/21 23:41:45.212,15.311
ONNX,mnist,412288,90048,12/03/21 23:41:45.637,15.736
ONNX,mnist,412288,90048,12/03/21 23:41:46.063,16.162
ONNX,mnist,412288,90048,12/03/21 23:41:46.489,16.588
ONNX,mnist,412288,90048,12/03/21 23:41:46.917,17.016
ONNX,mnist,412288,90048,12/03/21 23:41:47.343,17.442
ONNX,mnist,412288,90048,12/03/21 23:41:47.774,17.873
ONNX,mnist,412288,90048,12/03/21 23:41:48.201,18.3
ONNX,mnist,412288,90048,12/03/21 23:41:48.628,18.727
ONNX,mnist,412288,90048,12/03/21 23:41:49.055,19.154
ONNX,mnist,412288,90048,12/03/21 23:41:49.482,19.581
ONNX,mnist,412288,90048,12/03/21 23:41:49.914,20.013
ONNX,mnist,412288,90048,12/03/21 23:41:50.342,20.441
ONNX,mnist,412288,90048,12/03/21 23:41:50.774,20.873
ONNX,mnist,412288,90048,12/03/21 23:41:51.201,21.3
ONNX,mnist,412288,90048,12/03/21 23:41:51.635,21.734
ONNX,mnist,412288,90048,12/03/21 23:41:52.069,22.168
ONNX,mnist,412288,90048,12/03/21 23:41:52.500,22.599
ONNX,mnist,412288,90048,12/03/21 23:41:52.941,23.04
ONNX,mnist,412288,90048,12/03/21 23:41:53.383,23.482
ONNX,mnist,412288,90048,12/03/21 23:41:53.825,23.924
ONNX,mnist,412288,90048,12/03/21 23:41:54.257,24.356
ONNX,mnist,412288,90048,12/03/21 23:41:55.512,25.611
ONNX,mnist,412288,90048,12/03/21 23:41:55.939,26.038
ONNX,mnist,412288,90048,12/03/21 23:41:56.382,26.481
ONNX,mnist,412288,90048,12/03/21 23:41:56.815,26.914
ONNX,mnist,412288,90048,12/03/21 23:41:57.254,27.353
ONNX,mnist,412288,90048,12/03/21 23:41:57.690,27.789
ONNX,mnist,412288,90048,12/03/21 23:41:58.126,28.225
ONNX,mnist,412288,90048,12/03/21 23:41:58.558,28.657
ONNX,mnist,412288,90048,12/03/21 23:41:58.984,29.083
ONNX,mnist,412288,90048,12/03/21 23:41:59.427,29.526
ONNX,mnist,412288,90048,12/03/21 23:41:59.858,29.957
ONNX,mnist,412288,90048,12/03/21 23:42:00.293,30.392
ONNX,mnist,412288,90048,12/03/21 23:42:00.731,30.83
ONNX,mnist,412288,90048,12/03/21 23:42:01.177,31.276
ONNX,mnist,412288,90048,12/03/21 23:42:01.609,31.708
ONNX,mnist,412288,90048,12/03/21 23:42:02.046,32.145
ONNX,mnist,412288,90048,12/03/21 23:42:02.476,32.575
ONNX,mnist,412288,90048,12/03/21 23:42:02.914,33.013
ONNX,mnist,412288,90048,12/03/21 23:42:03.348,33.447
ONNX,mnist,412288,90048,12/03/21 23:42:03.783,33.882
ONNX,mnist,412288,90048,12/03/21 23:42:04.219,34.318
ONNX,mnist,412288,90048,12/03/21 23:42:04.657,34.756
ONNX,mnist,412288,90048,12/03/21 23:42:05.099,35.198
ONNX,mnist,412288,90048,12/03/21 23:42:05.534,35.633
ONNX,mnist,412288,90048,12/03/21 23:42:05.967,36.066
ONNX,mnist,412288,90048,12/03/21 23:42:06.405,36.504
ONNX,mnist,412288,90048,12/03/21 23:42:06.853,36.952
ONNX,mnist,412288,90048,12/03/21 23:42:07.284,37.383
ONNX,mnist,412288,90048,12/03/21 23:42:07.717,37.816
ONNX,mnist,412288,90048,12/03/21 23:42:08.153,38.252
ONNX,mnist,412288,90048,12/03/21 23:42:08.580,38.679
ONNX,mnist,412288,90048,12/03/21 23:42:09.020,39.119
ONNX,mnist,412288,90048,12/03/21 23:42:09.458,39.557
ONNX,mnist,412288,90048,12/03/21 23:42:09.897,39.996
ONNX,mnist,412288,90048,12/03/21 23:42:10.338,40.437
ONNX,mnist,412288,90048,12/03/21 23:42:10.780,40.879
ONNX,mnist,412288,90048,12/03/21 23:42:11.227,41.326
ONNX,mnist,412288,90048,12/03/21 23:42:11.673,41.772
ONNX,mnist,412288,90048,12/03/21 23:42:12.121,42.22
ONNX,mnist,412288,90048,12/03/21 23:42:12.572,42.671
ONNX,mnist,412288,90048,12/03/21 23:42:13.030,43.129
ONNX,mnist,412288,90048,12/03/21 23:42:13.480,43.579
ONNX,mnist,412288,90048,12/03/21 23:42:13.925,44.024
ONNX,mnist,412288,90048,12/03/21 23:42:14.366,44.465
ONNX,mnist,412288,90048,12/03/21 23:42:14.812,44.911
ONNX,mnist,412288,90048,12/03/21 23:42:15.244,45.343
ONNX,mnist,412288,90048,12/03/21 23:42:15.679,45.778
ONNX,mnist,412288,90048,12/03/21 23:42:16.112,46.211
ONNX,mnist,412288,90048,12/03/21 23:42:16.547,46.646
ONNX,mnist,412288,90048,12/03/21 23:42:16.988,47.087
ONNX,mnist,412288,90048,12/03/21 23:42:17.437,47.536
ONNX,mnist,412288,90048,12/03/21 23:42:17.881,47.98
ONNX,mnist,412288,90048,12/03/21 23:42:18.325,48.424
ONNX,mnist,412288,90048,12/03/21 23:42:18.765,48.864
ONNX,mnist,412288,90048,12/03/21 23:42:19.199,49.298
ONNX,mnist,407164,86136,12/03/21 23:42:19.616,49.715
SCLB,yolov4,29732,4,12/03/21 23:08:05.090,0.0
SCLB,yolov4,29732,7056,12/03/21 23:08:05.498,0.408
SCLB,yolov4,29732,16296,12/03/21 23:08:05.909,0.819
SCLB,yolov4,29732,25536,12/03/21 23:08:06.319,1.229
SCLB,yolov4,240728,147624,12/03/21 23:08:06.732,1.642
SCLB,yolov4,276324,183376,12/03/21 23:08:07.184,2.094
SCLB,yolov4,296296,201404,12/03/21 23:08:07.657,2.567
SCLB,yolov4,332140,239156,12/03/21 23:08:08.146,3.056
SCLB,yolov4,332140,239156,12/03/21 23:08:08.566,3.476
SCLB,yolov4,332140,239156,12/03/21 23:08:08.998,3.908
SCLB,yolov4,332140,239156,12/03/21 23:08:09.411,4.321
SCLB,yolov4,332140,239156,12/03/21 23:08:09.818,4.728
SCLB,yolov4,332140,239156,12/03/21 23:08:10.241,5.151
SCLB,yolov4,332140,239156,12/03/21 23:08:10.662,5.572
SCLB,yolov4,332140,239156,12/03/21 23:08:11.068,5.978
SCLB,yolov4,332140,239156,12/03/21 23:08:11.491,6.401
SCLB,yolov4,332140,239156,12/03/21 23:08:11.914,6.824
SCLB,yolov4,332140,239156,12/03/21 23:08:12.317,7.227
SCLB,yolov4,332140,239156,12/03/21 23:08:12.744,7.654
SCLB,yolov4,332140,239156,12/03/21 23:08:13.169,8.079
SCLB,yolov4,332140,239156,12/03/21 23:08:13.573,8.483
SCLB,yolov4,332140,239156,12/03/21 23:08:14.004,8.914
SCLB,yolov4,332140,239156,12/03/21 23:08:14.426,9.336
SCLB,yolov4,332140,239156,12/03/21 23:08:14.830,9.74
SCLB,yolov4,332140,239156,12/03/21 23:08:15.254,10.164
SCLB,yolov4,332140,239156,12/03/21 23:08:15.676,10.586
SCLB,yolov4,332140,239156,12/03/21 23:08:16.081,10.991
SCLB,yolov4,332140,239156,12/03/21 23:08:16.506,11.416
SCLB,yolov4,333676,240624,12/03/21 23:08:16.932,11.842
SCLB,yolov4,335148,242208,12/03/21 23:08:17.334,12.244
SCLB,yolov4,336300,243264,12/03/21 23:08:17.756,12.666
SCLB,yolov4,337836,244848,12/03/21 23:08:18.187,13.097
SCLB,yolov4,339308,246168,12/03/21 23:08:18.589,13.499
SCLB,yolov4,340524,247488,12/03/21 23:08:19.017,13.927
SCLB,yolov4,342060,249072,12/03/21 23:08:19.446,14.356
SCLB,yolov4,343532,250392,12/03/21 23:08:19.845,14.755
SCLB,yolov4,344748,251712,12/03/21 23:08:20.264,15.174
SCLB,yolov4,346284,253296,12/03/21 23:08:20.693,15.603
SCLB,yolov4,347756,254616,12/03/21 23:08:21.097,16.007
SCLB,yolov4,348972,255936,12/03/21 23:08:21.512,16.422
SCLB,yolov4,350508,257520,12/03/21 23:08:21.940,16.85
SCLB,yolov4,351980,258840,12/03/21 23:08:22.351,17.261
SCLB,yolov4,353196,260160,12/03/21 23:08:22.762,17.672
SCLB,yolov4,354412,261480,12/03/21 23:08:23.189,18.099
SCLB,yolov4,355948,262800,12/03/21 23:08:23.604,18.514
SCLB,yolov4,357420,264384,12/03/21 23:08:24.006,18.916
SCLB,yolov4,358572,265440,12/03/21 23:08:24.434,19.344
SCLB,yolov4,360172,267024,12/03/21 23:08:24.864,19.774
SCLB,yolov4,361644,268608,12/03/21 23:08:25.263,20.173
SCLB,yolov4,362796,269664,12/03/21 23:08:25.682,20.592
SCLB,yolov4,364332,271248,12/03/21 23:08:26.112,21.022
SCLB,yolov4,366316,273360,12/03/21 23:08:26.513,21.423
SCLB,yolov4,368044,274944,12/03/21 23:08:26.932,21.842
SCLB,yolov4,370092,277056,12/03/21 23:08:27.359,22.269
SCLB,yolov4,372332,279432,12/03/21 23:08:27.764,22.674
SCLB,yolov4,374060,281016,12/03/21 23:08:28.182,23.092
SCLB,yolov4,375788,282864,12/03/21 23:08:28.607,23.517
SCLB,yolov4,378092,284976,12/03/21 23:08:29.024,23.934
SCLB,yolov4,380076,287088,12/03/21 23:08:29.425,24.335
SCLB,yolov4,381804,288672,12/03/21 23:08:29.862,24.772
SCLB,yolov4,383852,290784,12/03/21 23:08:30.285,25.195
SCLB,yolov4,386092,293160,12/03/21 23:08:30.690,25.6
SCLB,yolov4,387820,294744,12/03/21 23:08:31.115,26.025
SCLB,yolov4,390124,297120,12/03/21 23:08:31.549,26.459
SCLB,yolov4,392108,298968,12/03/21 23:08:31.953,26.863
SCLB,yolov4,393772,300816,12/03/21 23:08:32.379,27.289
SCLB,yolov4,395820,302928,12/03/21 23:08:32.806,27.716
SCLB,yolov4,398064,305040,12/03/21 23:08:33.206,28.116
SCLB,yolov4,399792,306888,12/03/21 23:08:33.624,28.534
SCLB,yolov4,401840,308892,12/03/21 23:08:34.056,28.966
SCLB,yolov4,404080,311004,12/03/21 23:08:34.459,29.369
SCLB,yolov4,405808,312852,12/03/21 23:08:34.871,29.781
SCLB,yolov4,407536,314436,12/03/21 23:08:35.298,30.208
SCLB,yolov4,409264,316284,12/03/21 23:08:35.735,30.645
SCLB,yolov4,409584,316548,12/03/21 23:08:36.145,31.055
SCLB,yolov4,410672,317604,12/03/21 23:08:36.552,31.462
SCLB,yolov4,412144,319188,12/03/21 23:08:36.952,31.862
SCLB,yolov4,413552,320508,12/03/21 23:08:37.371,32.281
SCLB,yolov4,415280,322356,12/03/21 23:08:37.797,32.707
SCLB,yolov4,416944,323940,12/03/21 23:08:38.227,33.137
SCLB,yolov4,418992,326052,12/03/21 23:08:38.657,33.567
SCLB,yolov4,421232,328164,12/03/21 23:08:39.056,33.966
SCLB,yolov4,422960,330012,12/03/21 23:08:39.471,34.381
SCLB,yolov4,425008,331860,12/03/21 23:08:39.907,34.817
SCLB,yolov4,427248,334236,12/03/21 23:08:40.310,35.22
SCLB,yolov4,428976,336084,12/03/21 23:08:40.720,35.63
SCLB,yolov4,431024,337932,12/03/21 23:08:41.155,36.065
SCLB,yolov4,433008,340044,12/03/21 23:08:41.563,36.473
SCLB,yolov4,434992,341892,12/03/21 23:08:41.971,36.881
SCLB,yolov4,436720,343740,12/03/21 23:08:42.397,37.307
SCLB,yolov4,438768,345852,12/03/21 23:08:42.820,37.73
SCLB,yolov4,441008,347964,12/03/21 23:08:43.224,38.134
SCLB,yolov4,442736,349812,12/03/21 23:08:43.649,38.559
SCLB,yolov4,444784,351660,12/03/21 23:08:44.077,38.987
SCLB,yolov4,447024,354036,12/03/21 23:08:44.479,39.389
SCLB,yolov4,448688,355620,12/03/21 23:08:44.902,39.812
SCLB,yolov4,450736,357732,12/03/21 23:08:45.330,40.24
SCLB,yolov4,452980,359844,12/03/21 23:08:45.726,40.636
SCLB,yolov4,454708,361692,12/03/21 23:08:46.136,41.046
SCLB,yolov4,456436,363540,12/03/21 23:08:46.559,41.469
SCLB,yolov4,458740,365652,12/03/21 23:08:46.977,41.887
SCLB,yolov4,460724,367764,12/03/21 23:08:47.383,42.293
SCLB,yolov4,462452,369348,12/03/21 23:08:47.813,42.723
SCLB,yolov4,464500,371460,12/03/21 23:08:48.240,43.15
SCLB,yolov4,466740,373808,12/03/21 23:08:48.643,43.553
SCLB,yolov4,468468,375392,12/03/21 23:08:49.070,43.98
SCLB,yolov4,470516,377504,12/03/21 23:08:49.498,44.408
SCLB,yolov4,472756,379616,12/03/21 23:08:49.896,44.806
SCLB,yolov4,474484,381464,12/03/21 23:08:50.317,45.227
SCLB,yolov4,476532,383576,12/03/21 23:08:50.746,45.656
SCLB,yolov4,478772,385688,12/03/21 23:08:51.217,46.127
SCLB,yolov4,480820,387536,12/03/21 23:08:51.646,46.556
SCLB,yolov4,482740,389648,12/03/21 23:08:52.060,46.97
SCLB,yolov4,484724,391836,12/03/21 23:08:52.467,47.377
SCLB,yolov4,486452,393364,12/03/21 23:08:52.895,47.805
SCLB,yolov4,488500,395476,12/03/21 23:08:53.319,48.229
SCLB,yolov4,490740,397848,12/03/21 23:08:53.726,48.636
SCLB,yolov4,492468,399428,12/03/21 23:08:54.143,49.053
SCLB,yolov4,494516,401540,12/03/21 23:08:54.573,49.483
SCLB,yolov4,496756,403652,12/03/21 23:08:54.978,49.888
SCLB,yolov4,498484,405500,12/03/21 23:08:55.389,50.299
SCLB,yolov4,500212,407084,12/03/21 23:08:55.816,50.726
SCLB,yolov4,502516,409460,12/03/21 23:08:56.233,51.143
SCLB,yolov4,504500,411572,12/03/21 23:08:56.638,51.548
SCLB,yolov4,506228,413156,12/03/21 23:08:57.068,51.978
SCLB,yolov4,508280,415268,12/03/21 23:08:57.495,52.405
SCLB,yolov4,510520,417380,12/03/21 23:08:57.901,52.811
SCLB,yolov4,512184,419228,12/03/21 23:08:58.332,53.242
SCLB,yolov4,514296,421340,12/03/21 23:08:58.763,53.673
SCLB,yolov4,516536,423452,12/03/21 23:08:59.163,54.073
SCLB,yolov4,518200,425300,12/03/21 23:08:59.583,54.493
SCLB,yolov4,520248,427148,12/03/21 23:09:00.017,54.927
SCLB,yolov4,522488,429524,12/03/21 23:09:00.424,55.334
SCLB,yolov4,524216,431108,12/03/21 23:09:00.836,55.746
SCLB,yolov4,526264,433220,12/03/21 23:09:01.270,56.18
SCLB,yolov4,528248,435332,12/03/21 23:09:01.684,56.594
SCLB,yolov4,530232,437180,12/03/21 23:09:02.092,57.002
SCLB,yolov4,531960,439028,12/03/21 23:09:02.521,57.431
SCLB,yolov4,534008,440876,12/03/21 23:09:02.946,57.856
ONNX,yolov4,173100,19800,12/03/21 20:22:16.570,0.0
ONNX,yolov4,312644,47136,12/03/21 20:22:16.975,0.405
ONNX,yolov4,325752,70068,12/03/21 20:22:17.375,0.805
ONNX,yolov4,327176,71600,12/03/21 20:22:17.770,1.2
ONNX,yolov4,331692,75240,12/03/21 20:22:18.166,1.596
ONNX,yolov4,337484,80996,12/03/21 20:22:18.569,1.999
ONNX,yolov4,363764,107056,12/03/21 20:22:18.976,2.406
ONNX,yolov4,517776,188764,12/03/21 20:22:19.403,2.833
ONNX,yolov4,498176,176836,12/03/21 20:22:19.849,3.279
ONNX,yolov4,498176,176836,12/03/21 20:22:20.271,3.701
ONNX,yolov4,498176,176836,12/03/21 20:22:20.691,4.121
ONNX,yolov4,498176,176836,12/03/21 20:22:21.113,4.543
ONNX,yolov4,498176,176836,12/03/21 20:22:21.535,4.965
ONNX,yolov4,498176,176836,12/03/21 20:22:21.956,5.386
ONNX,yolov4,498176,176836,12/03/21 20:22:22.380,5.81
ONNX,yolov4,498176,176836,12/03/21 20:22:22.804,6.234
ONNX,yolov4,498176,176836,12/03/21 20:22:23.230,6.66
ONNX,yolov4,498176,176836,12/03/21 20:22:23.653,7.083
ONNX,yolov4,498176,176836,12/03/21 20:22:24.075,7.505
ONNX,yolov4,498176,176836,12/03/21 20:22:24.497,7.927
ONNX,yolov4,498176,176836,12/03/21 20:22:24.917,8.347
ONNX,yolov4,498176,176836,12/03/21 20:22:25.343,8.773
ONNX,yolov4,498176,176836,12/03/21 20:22:25.812,9.242
ONNX,yolov4,498176,176836,12/03/21 20:22:26.244,9.674
ONNX,yolov4,498176,176836,12/03/21 20:22:26.676,10.106
ONNX,yolov4,498176,176836,12/03/21 20:22:27.102,10.532
ONNX,yolov4,498176,176836,12/03/21 20:22:27.527,10.957
ONNX,yolov4,498176,176836,12/03/21 20:22:27.962,11.392
ONNX,yolov4,498176,176836,12/03/21 20:22:28.394,11.824
ONNX,yolov4,498176,176836,12/03/21 20:22:28.823,12.253
ONNX,yolov4,498176,176836,12/03/21 20:22:29.253,12.683
ONNX,yolov4,498176,176836,12/03/21 20:22:29.685,13.115
ONNX,yolov4,498176,176836,12/03/21 20:22:30.145,13.575
ONNX,yolov4,498176,176836,12/03/21 20:22:30.583,14.013
ONNX,yolov4,498176,176836,12/03/21 20:22:31.020,14.45
ONNX,yolov4,498176,176836,12/03/21 20:22:31.454,14.884
ONNX,yolov4,498176,176836,12/03/21 20:22:31.886,15.316
ONNX,yolov4,498176,176836,12/03/21 20:22:32.320,15.75
ONNX,yolov4,498176,176836,12/03/21 20:22:32.755,16.185
ONNX,yolov4,498176,176836,12/03/21 20:22:33.195,16.625
ONNX,yolov4,498176,176836,12/03/21 20:22:33.631,17.061
ONNX,yolov4,498176,176836,12/03/21 20:22:34.064,17.494
ONNX,yolov4,498176,176836,12/03/21 20:22:34.502,17.932
ONNX,yolov4,498176,176836,12/03/21 20:22:34.932,18.362
ONNX,yolov4,498176,176836,12/03/21 20:22:35.370,18.8
ONNX,yolov4,498176,176836,12/03/21 20:22:35.808,19.238
ONNX,yolov4,498176,176836,12/03/21 20:22:36.252,19.682
ONNX,yolov4,498176,176836,12/03/21 20:22:36.689,20.119
ONNX,yolov4,498176,176836,12/03/21 20:22:37.130,20.56
ONNX,yolov4,498176,176836,12/03/21 20:22:37.566,20.996
ONNX,yolov4,498176,176836,12/03/21 20:22:37.994,21.424
ONNX,yolov4,498176,176836,12/03/21 20:22:38.425,21.855
ONNX,yolov4,498176,176836,12/03/21 20:22:38.864,22.294
ONNX,yolov4,498176,176836,12/03/21 20:22:39.302,22.732
ONNX,yolov4,498176,176836,12/03/21 20:22:39.735,23.165
ONNX,yolov4,498176,176836,12/03/21 20:22:40.172,23.602
ONNX,yolov4,498176,176836,12/03/21 20:22:40.608,24.038
ONNX,yolov4,498176,176836,12/03/21 20:22:41.049,24.479
ONNX,yolov4,498176,176836,12/03/21 20:22:41.481,24.911
ONNX,yolov4,498176,176836,12/03/21 20:22:41.922,25.352
ONNX,yolov4,498176,176836,12/03/21 20:22:42.366,25.796
ONNX,yolov4,498176,176836,12/03/21 20:22:42.813,26.243
ONNX,yolov4,498176,176836,12/03/21 20:22:43.248,26.678
ONNX,yolov4,498176,176836,12/03/21 20:22:43.689,27.119
ONNX,yolov4,498176,176836,12/03/21 20:22:44.130,27.56
ONNX,yolov4,498176,176836,12/03/21 20:22:44.572,28.002
ONNX,yolov4,498176,176836,12/03/21 20:22:45.017,28.447
ONNX,yolov4,498176,176836,12/03/21 20:22:45.455,28.885
ONNX,yolov4,498176,176836,12/03/21 20:22:45.898,29.328
ONNX,yolov4,498176,176836,12/03/21 20:22:46.339,29.769
ONNX,yolov4,498176,176836,12/03/21 20:22:46.774,30.204
ONNX,yolov4,498176,176836,12/03/21 20:22:47.213,30.643
ONNX,yolov4,498176,176836,12/03/21 20:22:47.652,31.082
ONNX,yolov4,498176,176836,12/03/21 20:22:48.090,31.52
ONNX,yolov4,498176,176836,12/03/21 20:22:48.528,31.958
ONNX,yolov4,498176,176836,12/03/21 20:22:48.966,32.396
ONNX,yolov4,498176,176836,12/03/21 20:22:49.402,32.832
ONNX,yolov4,498176,176836,12/03/21 20:22:49.840,33.27
ONNX,yolov4,498176,176836,12/03/21 20:22:50.287,33.717
ONNX,yolov4,498176,176836,12/03/21 20:22:50.733,34.163
ONNX,yolov4,498176,176836,12/03/21 20:22:51.169,34.599
ONNX,yolov4,498176,176836,12/03/21 20:22:51.614,35.044
ONNX,yolov4,498176,176836,12/03/21 20:22:52.058,35.488
ONNX,yolov4,498176,176836,12/03/21 20:22:52.496,35.926
ONNX,yolov4,498176,176836,12/03/21 20:22:52.942,36.372
ONNX,yolov4,498176,176836,12/03/21 20:22:53.379,36.809
ONNX,yolov4,498176,176836,12/03/21 20:22:53.818,37.248
ONNX,yolov4,498176,176836,12/03/21 20:22:54.260,37.69
ONNX,yolov4,498176,176836,12/03/21 20:22:54.709,38.139
ONNX,yolov4,498176,176836,12/03/21 20:22:55.154,38.584
ONNX,yolov4,498176,176836,12/03/21 20:22:55.598,39.028
ONNX,yolov4,498176,176836,12/03/21 20:22:56.048,39.478
ONNX,yolov4,498176,176836,12/03/21 20:22:56.492,39.922
ONNX,yolov4,498176,176836,12/03/21 20:22:56.932,40.362
ONNX,yolov4,498176,176836,12/03/21 20:22:57.372,40.802
ONNX,yolov4,498176,176836,12/03/21 20:22:57.810,41.24
ONNX,yolov4,498176,177180,12/03/21 20:22:58.240,41.67
ONNX,cifar10,173232,19840,12/03/21 21:18:31.245,0.0
ONNX,cifar10,312644,45968,12/03/21 21:18:31.651,0.406
ONNX,cifar10,326008,67436,12/03/21 21:18:32.052,0.807
ONNX,cifar10,327180,68688,12/03/21 21:18:32.445,1.2
ONNX,cifar10,332068,72560,12/03/21 21:18:32.843,1.598
ONNX,cifar10,337740,78276,12/03/21 21:18:33.248,2.003
ONNX,cifar10,413928,92152,12/03/21 21:18:33.648,2.403
ONNX,cifar10,413928,92152,12/03/21 21:18:34.062,2.817
ONNX,cifar10,413928,92152,12/03/21 21:18:34.502,3.257
ONNX,cifar10,413928,92152,12/03/21 21:18:34.939,3.694
ONNX,cifar10,413928,92152,12/03/21 21:18:35.371,4.126
ONNX,cifar10,413928,92152,12/03/21 21:18:35.812,4.567
ONNX,cifar10,413928,92152,12/03/21 21:18:36.245,5.0
ONNX,cifar10,413928,92152,12/03/21 21:18:36.677,5.432
ONNX,cifar10,413928,92152,12/03/21 21:18:37.109,5.864
ONNX,cifar10,413928,92152,12/03/21 21:18:37.545,6.3
ONNX,cifar10,413928,92152,12/03/21 21:18:37.978,6.733
ONNX,cifar10,413928,92152,12/03/21 21:18:38.413,7.168
ONNX,cifar10,413928,92152,12/03/21 21:18:38.851,7.606
ONNX,cifar10,413928,92152,12/03/21 21:18:39.289,8.044
ONNX,cifar10,413928,92152,12/03/21 21:18:39.723,8.478
ONNX,cifar10,413928,92152,12/03/21 21:18:40.156,8.911
ONNX,cifar10,413928,92152,12/03/21 21:18:40.586,9.341
ONNX,cifar10,413928,92152,12/03/21 21:18:41.018,9.773
ONNX,cifar10,413928,92152,12/03/21 21:18:41.455,10.21
ONNX,cifar10,413928,92152,12/03/21 21:18:41.888,10.643
ONNX,cifar10,413928,92152,12/03/21 21:18:42.321,11.076
ONNX,cifar10,413928,92152,12/03/21 21:18:42.759,11.514
ONNX,cifar10,413928,92152,12/03/21 21:18:43.193,11.948
ONNX,cifar10,413928,92152,12/03/21 21:18:43.630,12.385
ONNX,cifar10,413928,92152,12/03/21 21:18:44.069,12.824
ONNX,cifar10,413928,92152,12/03/21 21:18:44.515,13.27
ONNX,cifar10,413928,92152,12/03/21 21:18:44.949,13.704
ONNX,cifar10,413928,92152,12/03/21 21:18:45.396,14.151
ONNX,cifar10,413928,92152,12/03/21 21:18:45.830,14.585
ONNX,cifar10,413928,92152,12/03/21 21:18:46.277,15.032
ONNX,cifar10,413928,92152,12/03/21 21:18:46.727,15.482
ONNX,cifar10,413928,92152,12/03/21 21:18:47.168,15.923
ONNX,cifar10,413928,92152,12/03/21 21:18:47.604,16.359
ONNX,cifar10,413928,92152,12/03/21 21:18:48.052,16.807
ONNX,cifar10,413928,92152,12/03/21 21:18:48.496,17.251
ONNX,cifar10,413928,92152,12/03/21 21:18:48.939,17.694
ONNX,cifar10,413928,92152,12/03/21 21:18:49.388,18.143
ONNX,cifar10,413928,92152,12/03/21 21:18:49.837,18.592
ONNX,cifar10,413928,92152,12/03/21 21:18:50.295,19.05
ONNX,cifar10,413928,92152,12/03/21 21:18:50.733,19.488
ONNX,cifar10,413928,92152,12/03/21 21:18:51.178,19.933
ONNX,cifar10,413928,92152,12/03/21 21:18:51.622,20.377
ONNX,cifar10,413928,92152,12/03/21 21:18:52.062,20.817
ONNX,cifar10,413928,92152,12/03/21 21:18:52.507,21.262
ONNX,cifar10,413928,92152,12/03/21 21:18:52.951,21.706
ONNX,cifar10,413928,92152,12/03/21 21:18:53.404,22.159
ONNX,cifar10,413928,92152,12/03/21 21:18:53.849,22.604
ONNX,cifar10,413928,92152,12/03/21 21:18:54.284,23.039
ONNX,cifar10,413928,92152,12/03/21 21:18:54.728,23.483
ONNX,cifar10,413928,92152,12/03/21 21:18:55.180,23.935
ONNX,cifar10,413928,92152,12/03/21 21:18:55.621,24.376
